ReactionID	StochCoeff	Product	other site
R07233	1	C04152	
R08772	1	C00011	
R08772	1	C17552	
R03911	1	C05658	
R02848	1	C02965	
R02848	1	C00008	
R04031	1	C05817	
R07432	1	C00010	
R07432	1	C12208	
R04270	1	C01019	
R04270	1	C03619	
R07556	1	C15941	
R01903	1	C00080	
R01903	1	C00312	
R01903	1	C00004	
R11928	1	C04832	
R11928	2	C01080	
R11928	2	C00139	
R04616	1	C05950	
R02174	1	C00021	
R02174	1	C06213	
R02649	1	C00008	
R02649	1	C04133	
R03034	1	C00880	
R07706	1	C00088	
R07706	1	C00090	
R07706	1	C00003	
R02032	1	C01218	
R02032	1	C00080	
R02032	1	C00004	
R07809	1	G01391	
R07809	1	C00140	
R05072	1	C00283	
R05072	1	C06484	
R05072	1	C00094	
R09054	1	C18153	
R05393	1	C01327	
R05393	1	C04729	
R10055	2	C00001	
R10055	1	C06098	
R10055	2	C05422	
R10683	1	C17735	
R10683	4	C00001	
R10683	3	C03161	
R00524	1	C00058	
R00524	1	C00014	
R05774	1	C00011	
R05774	1	C00593	
R09195	1	C00013	
R09195	1	C06625	
R09195	1	C00020	
R09195	1	C00025	
R03273	1	C01139	
R03273	1	C00009	
R01918	1	C00051	
R01918	1	C00315	
R05713	1	C11497	
R05713	1	C00011	
R05713	1	C00080	
R05713	1	C00005	
R07583	1	C15990	
R07583	1	C00009	
R11996	1	C00022	
R11996	1	C00027	
R11407	1	G13087	
R11407	1	G10619	
R04000	1	C00033	
R04000	1	C03058	
R06257	1	C05789	
R06316	1	C06088	
R10613	1	C00020	
R10613	1	C20730	
R11430	1	C21315	
R12392	1	C00033	
R12392	1	C21895	
R02627	1	C00021	
R02627	1	C04087	
R08472	1	C10738	
R00988	1	C00108	
R00988	1	C00058	
R03181	1	C01061	
R07165	1	C00080	
R07165	1	C00005	
R07165	1	C00036	
R07165	1	C00014	
R08473	1	C16716	
R00260	1	C00217	
R01993	1	C00438	
R04165	1	C04108	
R07582	1	C15988	
R07582	1	C00009	
R08464	1	C08300	
R12381	7	C00001	
R12381	7	C00011	
R12381	7	C00010	
R12381	14	C00006	
R12381	1	C22126	
R01078	1	C00120	
R01078	2	C00073	
R01078	2	C05198	
R03742	1	C01863	
R03742	1	C00001	
R10275	1	C20480	
R10275	1	C00013	
R07719	1	C00010	
R07719	1	C16197	
R03754	1	C03849	
R03754	1	C00008	
R08983	3	C00010	
R08983	1	C18069	
R07660	1	C00101	
R07660	1	C16154	
R02813	1	C00001	
R02813	1	C00712	
R01898	1	C00476	
R05366	1	C00596	
R05366	1	C00163	
R06627	1	C00021	
R06627	1	C12319	
R10779	1	C20847	
R10779	1	C00008	
R12595	1	C22274	
R12595	1	C00009	
R06544	1	C00010	
R06544	1	C12095	
R06045	1	G10492	(n+1)
R06045	1	G10619	
R12426	1	C22157	
R12426	1	C15972	
R02659	1	C00001	
R02659	1	C06440	
R03362	1	C04549	
R03362	1	C00008	
R02276	1	C00431	
R02276	1	C00033	
R00141	1	C02306	
R00141	1	C00008	
R04945	1	C00033	
R04945	1	C05699	
R10720	4	C00001	
R10720	1	C00011	
R10720	1	C20799	
R11210	1	C00001	
R11210	1	C00011	
R11210	1	C00042	
R11210	1	C10556	
R11977	3	C00001	
R11977	2	C03161	
R11977	1	C21822	
R00513	1	C00055	
R00513	1	C00008	
R04654	1	C04939	
R04654	1	C00015	
R09875	1	C05951	
R09875	1	C00025	
R04638	1	C00013	
R04638	1	C05925	
R10315	1	C00001	
R10315	1	C03161	
R10315	1	C02283	
R12162	1	C19154	
R12162	1	C00073	
R12162	1	C05198	
R12162	1	C00014	
R09702	1	C00001	
R09702	1	C06074	
R04486	1	C04483	
R04486	1	C00037	
R08832	2	C00001	
R08832	2	C17755	
R05845	1	C00001	
R05845	1	C11679	
R08390	1	C16679	
R08390	1	C00001	
R08390	1	C03161	
R10451	1	C00021	
R10451	1	C20634	
R11298	1	C00026	
R11298	1	C21269	
R05605	1	C00022	
R05605	1	C00118	
R11862	1	C01879	
R11862	1	C00047	
R12243	1	C00116	
R12243	1	C00103	
R11122	1	C00363	
R11122	1	C21127	
R03989	1	C05273	
R03989	1	C00080	
R03989	1	C00005	
R08584	1	C00305	
R08584	1	C05797	
R00304	1	C00031	
R00304	1	C00009	
R03799	2	C00013	
R03799	1	C02008	
R03476	1	C00001	
R03476	1	C04792	
R03476	1	C00003	
R10307	1	C03944	
R10307	1	C00021	
R09366	1	C05703	
R09366	1	C00022	
R09366	1	C00014	
R01919	1	C06366	
R01919	1	C00986	
R03428	1	C01272	
R03428	1	C00008	
R03065	1	C03601	
R03065	1	C00010	
R12527	1	C00095	
R12527	1	C02616	(n+1)
R00549	1	C00061	
R00549	1	C00008	
R09118	1	C18016	
R11816	3	C00001	
R11816	1	C14818	
R11816	1	C21723	
R11816	1	C00237	
R11816	3	C00028	
R08395	1	C00013	
R08395	1	C09839	
R11153	1	C00001	
R11153	1	C21144	
R11153	1	C00003	
R06607	1	C12134	
R06607	1	C00001	
R06607	1	C03161	
R09129	1	C06718	
R09129	1	C00080	
R09129	1	C00004	
R05901	1	G00209	
R05901	1	G10619	
R06971	1	C14149	
R06971	1	C00014	
R04982	1	C05803	
R04982	1	C00001	
R01891	1	C00055	
R01891	1	C00550	
R01572	1	C00801	
R01572	1	C00009	
R08261	1	C16577	
R08261	1	C00015	
R12395	1	C00013	
R12395	1	C22134	
R12395	1	C00020	
R01490	1	C00002	
R01490	1	C00539	
R01490	1	C00080	
R01490	1	C00005	
R00320	1	C00009	
R00320	1	C00227	
R10986	1	C06735	
R10986	1	C00011	
R10986	1	C00080	
R10986	1	C00004	
R06665	1	C00001	
R06665	1	C12412	
R03457	1	C00001	
R03457	1	C01267	
R06265	1	C00001	
R06265	1	C11829	
R06265	1	C00006	
R00832	1	C00010	
R00832	1	C03296	
R07569	1	C00001	
R07569	1	C15968	
R07569	2	C00139	
R10157	1	C00011	
R10157	1	C00042	
R10157	1	C20403	
R11246	1	C00013	
R11246	1	C21207	
R01921	1	C02636	
R01921	1	C00080	
R01921	1	C00004	
R11156	1	C00001	
R11156	1	C21148	
R11156	1	C00003	
R03759	1	C01888	
R03759	1	C00080	
R03759	1	C00004	
R06191	1	G00075	
R06191	1	G10619	
R06564	1	C00021	
R06564	1	C00858	
R01914	1	C00986	
R01914	1	C00555	
R01914	1	C00027	
R02476	1	C00080	
R02476	1	C00004	
R02476	1	C00674	
R07456	3	C00001	
R07456	1	C00009	
R07456	1	C00018	
R07456	1	C00025	
R03226	1	C01986	
R03226	1	C00080	
R03226	1	C00004	
R05267	2	C00051	
R05267	1	C06601	
R05540	2	C07719	
R05540	1	C00007	
R03805	1	C00021	
R03805	1	C02339	
R06428	1	C00001	
R06428	1	C11930	
R11054	1	C00001	
R11054	1	C03161	
R11054	1	C21080	
R08430	1	C00010	
R08430	1	C01416	
R07658	1	C00011	
R07658	1	C16155	
R07658	1	C00080	
R07658	1	C00004	
R06661	1	C12407	
R12229	1	C22011	
R12229	1	C00001	
R12229	1	C03161	
R01711	1	C00250	
R01711	1	C00027	
R02539	1	C00013	
R02539	1	C00582	
R02539	1	C00020	
R01637	1	C01424	
R06280	1	G11121	
R06280	1	C00059	
R12432	1	C22157	
R12432	1	C15973	
R02454	1	C00905	
R02454	1	C00080	
R02454	1	C00004	
R08893	1	C17581	
R08893	1	C00073	
R08893	1	C05198	
R01735	1	C00080	
R01735	1	C00004	
R01735	1	C00256	
R11124	1	C20803	
R11124	4	C00001	
R11124	5	C00011	
R11124	6	C00010	
R11124	3	C00006	
R11049	1	C01297	
R06659	1	C00363	
R06659	1	C12405	
R05798	1	C00054	
R05798	1	C11553	
R11005	2	C00001	
R11005	1	C21022	
R11005	2	C00996	
R02333	n	C00033	
R02333	1	C00734	
R03842	1	C00001	
R03842	1	C03161	
R03842	1	C02134	
R08423	1	C00010	
R08423	1	C10157	
R08853	1	C17955	
R08853	1	C00001	
R08853	1	C00006	
R05224	2	C00009	
R05224	2	C00008	
R05224	1	C06503	
R05224	2	C00025	
R03800	1	C03860	
R03800	1	C00014	
R05875	2	C22151	
R05875	1	C00004	
R06501	1	C08980	
R05805	1	C00354	
R05805	1	C00020	
R07282	1	C00046	
R07282	1	C00454	
R11111	2	C00001	
R11111	1	C16172	
R11111	2	C00996	
R06175	1	G10536	(m)
R12211	1	C04233	
R12211	1	C21993	
R01924	1	C00162	
R01924	1	C00318	
R02778	1	C01083	
R02778	1	C00009	
R06092	2	C00221	
R07892	1	C16332	
R07892	1	C01352	
R06940	1	C00571	
R06940	1	C00058	
R08945	1	C05284	
R08945	1	C00080	
R08945	1	C00004	
R08572	1	C00008	
R08572	1	C00631	
R00655	1	C00855	
R04845	1	C00080	
R04845	1	C00004	
R04845	1	C05479	
R07366	1	C00001	
R07366	1	C00011	
R07366	1	C00042	
R07366	1	C12316	
R05502	1	C01327	
R05502	1	C06793	
R07842	1	C16284	
R08069	1	C16427	
R08069	1	C00009	
R07983	1	C00011	
R07983	1	C01596	
R07983	1	C00058	
R05972	1	G10620	
R05972	1	G00003	
R04733	1	C00013	
R04733	1	C05326	
R00178	1	C01137	
R00178	1	C00011	
R03003	1	C00021	
R03003	1	C03110	
R09891	1	C20172	
R09891	1	C00013	
R03893	1	C02222	
R07848	1	C16279	
R03322	1	C01173	
R03322	1	C00080	
R03322	1	C00005	
R08488	1	C16723	
R09558	1	C00013	
R09558	1	C19619	
R02402	1	C00527	
R02402	1	C00009	
R02402	1	C00008	
R11857	1	C00013	
R11857	1	C21725	
R00617	1	C00068	
R00617	1	C00008	
R09191	1	C02811	
R09191	2	C00021	
R07614	1	G10619	
R07614	1	G13023	
R05646	1	C11472	
R05646	1	C00008	
R04510	1	C04558	
R05643	1	C01606	
R05643	1	C00080	
R05643	1	C00004	
R05307	1	C06718	
R05307	1	C00080	
R05307	1	C00004	
R01687	1	C00012	
R01687	1	C05844	
R12035	2	C00080	
R12035	1	C19459	
R12035	2	C00004	
R05975	1	G10619	
R05975	1	G00066	
R11508	1	C00021	
R11508	1	C21428	
R11144	1	C03070	
R11144	1	C00080	
R11144	1	C00004	
R05293	1	C00011	
R05293	1	C06730	
R05293	1	C00080	
R05293	1	C00005	
R06363	1	C06567	
R06384	1	C00080	
R06384	1	C11401	
R06384	1	C00004	
R10249	1	C00033	
R10249	1	C00006	
R10249	1	C16930	
R10417	1	C20509	
R10417	1	C00080	
R10417	1	C00005	
R05212	1	C00021	
R05212	1	C06520	
R07400	1	C04712	
R07400	1	C00027	
R07400	1	C00014	
R09261	1	C18333	
R06849	1	C07092	
R08915	1	C16541	
R08915	1	C00080	
R08915	1	C00005	
R11400	1	C00008	
R11400	1	C21366	
R12304	1	C00134	
R12304	1	C00011	
R02457	1	C01110	
R02457	1	C00027	
R02457	1	C00014	
R05880	1	C00033	
R05880	1	C11810	
R11817	3	C00001	
R11817	1	C14818	
R11817	1	C21724	
R11817	1	C00237	
R11817	3	C00028	
R09459	1	C19625	
R11031	1	C00001	
R11031	1	C00062	
R11031	1	C00003	
R00671	1	C00148	
R00671	1	C00014	
R06210	1	G10534	(n+1)
R06210	1	G10619	
R07319	1	C01971	
R04445	1	C05947	
R04445	1	C00080	
R04445	1	C00005	
R05764	1	C00021	
R05764	1	C11515	
R03215	1	C00011	
R03215	2	C01071	
R03215	1	C00080	
R03889	1	C00080	
R03889	1	C02220	
R03889	1	C00004	
R09369	1	C02535	
R09369	1	C00021	
R10223	1	C20451	
R10223	1	C00014	
R00314	1	C05785	
R01187	1	C00009	
R01187	1	C00137	
R09418	1	C00001	
R09418	1	C00006	
R09418	1	C19559	
R03838	1	C00010	
R03838	1	C00641	
R06131	1	C00161	
R06131	1	C00014	
R00036	2	C00001	
R00036	1	C00931	
R09458	1	C19618	
R07978	1	C16360	
R07978	1	C00027	
R01514	1	C00197	
R01514	1	C00008	
R00621	1	C00011	
R00621	1	C05381	
R09958	1	C00011	
R09958	1	C00136	
R04376	1	C04479	
R04947	1	C05718	
R04947	1	C00030	
R12602	1	C00001	
R12602	1	C01335	
R12602	1	C16237	
R07981	1	C00011	
R07981	1	C16362	
R07981	1	C00027	
R08979	1	C18067	
R09614	1	C00013	
R09614	1	C19740	
R11336	1	C00080	
R11336	1	C21289	
R11336	1	C00004	
R05146	1	C06251	
R05146	1	C00229	
R05919	1	G10622	
R05919	1	G00146	
R06046	1	C04772	
R06046	1	C02970	
R07088	1	C00001	
R07088	1	C14858	
R07088	1	C00006	
R07708	1	C11430	
R07708	1	C00001	
R05685	1	C07329	
R05685	1	C00080	
R05685	1	C00004	
R09335	1	C18639	
R09335	1	C00027	
R09887	1	C20161	
R09887	1	C00013	
R00340	1	C00001	
R00340	1	C00036	
R06892	1	C00001	
R06892	1	C13636	
R06892	1	C00006	
R03199	1	C01724	
R10992	1	C00022	
R10992	1	C02356	
R12058	2	C00001	
R12058	2	C03161	
R12058	1	C21831	
R08524	1	C02465	
R03479	1	C00008	
R03479	1	C01284	
R06211	1	G00370	
R06211	1	C00009	
R03983	1	C03636	
R03983	1	C00014	
R08312	1	C00001	
R08312	1	C07496	
R08312	1	C00006	
R06302	1	C00013	
R06302	1	C11879	
R04040	1	C04435	
R06178	1	C11826	
R06178	1	C04574	
R12429	1	C00013	
R12429	1	C22160	
R12429	1	C00020	
R00218	1	C00022	
R00218	1	C00011	
R00636	1	C00011	
R00636	1	C00071	
R06121	1	G01185	
R06121	1	G10621	
R00872	1	C00095	
R00872	1	C00009	
R00670	1	C00134	
R00670	1	C00011	
R00493	1	C05167	
R00493	1	C00036	
R12396	1	C00013	
R12396	1	C22135	
R08689	1	C00001	
R08689	1	C11811	
R08689	2	C00139	
R12116	1	C21917	
R12116	2	C00030	
R02662	1	C15977	
R02662	1	C00010	
R06541	1	C05904	
R06541	1	C00080	
R06541	2	C00005	
R00262	1	C00025	
R12179	1	C08592	
R03984	2	C00051	
R03984	1	C03684	
R05655	1	C00001	
R05655	1	C11432	
R05655	1	C00003	
R09438	1	C19569	
R12449	1	C00013	
R12449	1	C00020	
R12449	1	C15972	
R00485	1	C00049	
R00485	1	C00014	
R05988	1	G00016	
R05988	1	G10620	
R10623	1	C20737	
R10124	1	C00011	
R10124	1	C01092	
R10124	1	C00229	
R03185	1	C00030	
R03185	2	C05422	
R07615	1	G10619	
R07615	1	G13024	
R11829	1	C00013	
R11829	1	C21684	
R09881	1	C20198	
R09881	1	C00020	
R03674	1	C00011	
R03674	1	C05578	
R07257	1	C00035	
R07257	1	C15542	
R00223	1	C00022	
R00223	1	C00014	
R10362	1	C00001	
R10362	1	C20554	
R10362	1	C00006	
R08214	1	C00011	
R08214	1	C00080	
R08214	1	C16588	
R08214	1	C00004	
R01695	1	C00273	
R01695	1	C00027	
R03756	1	C00010	
R03756	1	C00641	
R08099	1	C01499	
R04759	2	C00001	
R04759	1	C03161	
R04759	1	C05297	
R07722	1	C16190	
R07722	1	C00021	
R03109	1	C00010	
R03109	1	C00958	
R04849	1	C05487	
R04849	1	C00003	
R09586	1	C00001	
R09586	1	C19721	
R09586	1	C00003	
R12333	1	C22085	
R12333	1	C00014	
R06674	1	C12394	
R09179	1	C18261	
R08490	1	C01897	
R02336	1	C00462	
R02336	1	C00160	
R11878	1	C00001	
R11878	1	C00283	
R11878	1	C15496	
R11878	1	C21741	
R05248	1	C06581	
R10950	1	C04062	
R10950	1	C00009	
R08054	1	C00001	
R08054	1	C16429	
R08054	1	C03161	
R06009	1	G10621	
R06009	1	G00114	
R02327	1	C00705	
R02327	1	C00105	
R12439	1	C00013	
R12439	1	C22165	
R10581	1	C00031	
R10581	2	C00507	
R10581	1	C08898	
R02460	1	C01667	
R07673	1	C02280	
R11499	1	C21367	
R04176	1	C00153	
R04176	1	C00080	
R04176	1	C03245	
R08489	1	C16725	
R02672	1	C00011	
R02672	1	C00633	
R10871	n	C04864	
R02561	1	C00001	
R02561	1	C00011	
R02561	1	C02372	
R02561	1	C00003	
R07612	2	C00001	
R07612	1	C16002	
R10866	1	C00024	
R10866	1	C00011	
R10866	1	C02745	
R01087	1	C00122	
R00431	1	C00035	
R00431	1	C00011	
R00431	1	C00074	
R09185	1	C18281	
R09185	1	C00058	
R09945	1	C00008	
R09945	1	C20237	
R12416	2	C00001	
R12416	2	C00996	
R12416	1	C21531	
R06628	1	C12320	
R11458	1	C00001	
R11458	2	C00139	
R11458	1	C01561	
R08962	1	C18055	
R08962	1	C00008	
R02383	1	C00001	
R02383	1	C03758	
R02383	1	C00003	
R04780	1	C00009	
R04780	1	C05345	
R11128	1	C08250	
R11128	(n-2)	C00103	
R06502	1	C12083	
R09167	1	C00001	
R09167	1	C18254	
R02849	1	C02965	
R02849	1	C00104	
R03628	1	C05642	
R11845	1	C00013	
R11845	1	C21706	
R02095	1	C00363	
R02095	1	C00009	
R09051	1	C16933	
R11109	2	C00001	
R11109	2	C00139	
R11109	1	C21115	
R00647	1	C03289	
R07253	1	C00001	
R07253	3	C00011	
R07253	1	C02657	
R07253	4	C00010	
R07253	1	C00006	
R02755	1	C00080	
R02755	1	C03871	
R02755	1	C00005	
R02755	1	C00014	
R09666	1	C00035	
R09666	1	C11544	
R05336	1	C00033	
R05336	1	C11062	
R05620	1	C00013	
R05620	1	C00020	
R05620	1	C09823	
R08001	1	C01378	
R09806	1	C00080	
R09806	1	C19932	
R09806	1	C00005	
R02040	1	C00347	
R02040	1	C00025	
R05551	1	C00001	
R05551	1	C01659	
R09115	1	C00013	
R09115	1	C18223	
R03662	1	C00013	
R03662	1	C00020	
R03662	1	C02553	
R03555	1	C01852	
R03555	2	C00001	
R03555	1	C03161	
R07925	1	C08641	
R03463	1	C01273	
R03463	1	C00080	
R03463	1	C00005	
R07249	1	C00010	
R07249	1	C08721	
R12589	1	C01337	
R12589	1	C00009	
R07028	1	C14788	
R01690	1	C00130	
R01690	1	C00246	
R09452	1	C19616	
R09452	1	C00001	
R09452	1	C03161	
R03925	1	C02348	
R01259	1	C00161	
R01259	1	C00027	
R01259	1	C00014	
R12591	1	C00030	
R12591	1	C02452	
R05176	1	C06398	
R04984	1	C00001	
R04984	1	C05805	
R04984	1	C00028	
R06309	1	C00001	
R06309	1	C03161	
R06309	1	C11898	
R06853	1	C07103	
R01334	1	C00160	
R01334	1	C00009	
R07373	1	C15612	
R07373	1	C00001	
R07373	1	C00006	
R07522	1	C15878	
R08875	1	C00541	
R08875	1	C00073	
R08875	1	C05198	
R08875	1	C17951	
R09561	1	C19690	
R09561	1	C00080	
R09561	1	C00004	
R10701	1	C00493	
R10701	1	C01197	
R11034	1	C06620	
R05002	1	C00035	
R05002	1	C05861	
R12048	2	C00001	
R12048	1	C00006	
R12048	1	C00510	
R04857	1	C00011	
R04857	1	C05516	
R04857	1	C00014	
R00459	1	C00408	
R03026	1	C00001	
R03026	1	C00877	
R04665	1	C05159	
R04665	1	C00015	
R02145	1	C01762	
R02145	1	C00014	
R01954	1	C00013	
R01954	1	C00020	
R01954	1	C03406	
R03429	1	C00008	
R03429	1	C04477	
R07942	1	C00027	
R07942	1	C16359	
R11403	1	C00001	
R11403	1	C21369	
R11403	1	C00016	
R01901	1	C03291	
R01901	1	C00008	
R03423	1	C03419	
R07022	1	C00001	
R07022	1	C00006	
R07022	1	C14800	
R00863	1	C00041	
R00863	1	C09306	
R05511	1	C06329	
R02864	1	C05778	
R02864	1	C14818	
R00470	1	C00022	
R00470	1	C00048	
R02949	1	C01769	
R08434	1	C02046	
R06578	1	C00021	
R06578	1	C00411	
R04697	1	C05179	
R04697	1	C00080	
R04697	1	C00005	
R11946	1	C21787	
R00157	1	C00008	
R00157	1	C00015	
R09486	2	C00011	
R09486	2	C00080	
R09486	2	C00138	
R04968	1	C00011	
R04968	1	C05762	
R04968	1	C00229	
R12108	1	C21470	
R12108	1	C00080	
R12108	1	C00004	
R03564	1	C00001	
R03564	1	C02046	
R08281	1	C16551	
R08281	1	C00003	
R09066	1	C02139	
R10421	1	C00080	
R10421	1	C20612	
R10421	1	C00005	
R07505	1	C15778	
R07505	2	C00001	
R07505	2	C00996	
R04952	1	C00011	
R04952	1	C05746	
R04952	1	C00229	
R02130	1	C00001	
R02130	1	C02506	
R02130	1	C03161	
R02208	1	C00080	
R02208	1	C00005	
R02208	1	C00410	
R09650	1	C00148	
R09650	1	C00014	
R04731	1	C06195	
R04731	1	C00014	
R07517	1	C15860	
R06780	1	C11457	
R10094	1	C20351	
R10094	1	C00025	
R07907	1	C16296	
R00534	1	C00031	
R00534	1	C00059	
R05472	1	C02370	
R00609	1	C00067	
R00609	1	C00030	
R00609	1	C00025	
R05473	1	C03077	
R04687	1	C05825	
R04687	1	C00080	
R04687	1	C00004	
R04687	1	C00014	
R11978	1	C00001	
R11978	1	C03161	
R11978	1	C21831	
R02059	1	C00352	
R02059	1	C00033	
R02991	1	C00846	
R04263	1	C00080	
R04263	1	C05455	
R04263	1	C00004	
R07990	1	C09827	
R06081	1	C00140	
R06081	1	G10483	(n)
R03133	1	C00033	
R03133	1	C01513	
R01881	1	C02305	
R01881	1	C00008	
R02041	1	C00189	
R02041	1	C00347	
R04094	1	C00087	
R04094	1	C00031	
R04094	1	C02938	
R04094	1	C00059	
R11268	1	C21252	
R11268	1	C00027	
R09270	1	C05616	
R09270	1	C00440	
R07826	1	C01197	
R00833	1	C00091	
R09708	1	C11389	
R10160	1	C10784	
R10160	1	C00027	
R00999	1	C00042	
R00999	1	C00109	
R00999	1	C00014	
R06554	1	C10208	
R10281	1	C04899	
R02945	1	C00809	
R02945	1	C00080	
R02945	1	C00004	
R04103	1	C02954	
R04103	1	C07086	
R11555	1	C21461	
R11555	1	C00165	
R01342	1	C00030	
R01342	1	C00161	
R01342	1	C00014	
R07274	1	C00097	
R07274	1	C00009	
R09428	1	C19646	
R09428	1	C00015	
R01974	1	C00011	
R01974	1	C00637	
R05542	1	C07724	
R08955	1	C13713	
R08955	1	C00006	
R05607	1	C00080	
R05607	1	C05345	
R05607	1	C00004	
R09954	1	C00691	
R09954	1	C00080	
R09954	1	C00005	
R08282	1	C00080	
R08282	1	C07646	
R08282	1	C00004	
R05942	1	G00111	
R05942	1	G10621	
R10784	1	C01725	
R10784	1	C06215	
R11965	n	C00133	
R11965	1	C21812	
R04962	1	C00080	
R04962	1	C05754	
R04962	1	C00005	
R00904	1	C00099	
R00904	1	C00080	
R00904	1	C00004	
R06329	1	C06094	
R05889	1	C11814	
R01312	1	C00588	
R01312	1	C00641	
R09649	1	C19783	
R09649	1	C00014	
R06575	1	C00021	
R06575	1	C00590	
R07453	1	C00001	
R07453	1	C00006	
R07453	1	C15797	
R00090	2	C00001	
R00090	1	C00003	
R02382	1	C03765	
R02382	1	C00027	
R02382	1	C00014	
R07707	1	C11430	
R04198	1	C00080	
R04198	1	C00004	
R04198	1	C20258	
R12476	1	C22188	
R05649	1	C00080	
R05649	1	C03203	
R05649	1	C00004	
R08807	1	C00011	
R08807	2	C00010	
R08807	1	C17743	
R00012	1	C00013	
R00012	1	C01261	
R09232	2	C00001	
R09232	1	C18320	
R09232	3	C00003	
R05930	1	G00162	
R05930	1	G10619	
R02514	1	C00001	
R02514	1	C00544	
R02514	1	C00003	
R05729	1	C00001	
R05729	1	C11506	
R05729	1	C00003	
R04279	1	C00080	
R04279	1	C03671	
R04279	1	C00005	
R05599	1	C09819	
R06342	1	C11869	
R08227	1	C16631	
R01346	1	C00151	
R01346	1	C02362	
R04662	1	C04943	
R04662	1	C00015	
R06642	1	C12442	
R06642	1	C00006	
R06695	1	C12435	
R05389	1	C07479	
R11685	1	C00021	
R11685	1	C09390	
R02487	1	C00011	
R02487	1	C00877	
R02487	1	C01352	
R07363	1	C08276	
R07363	1	C00237	
R07363	1	C00058	
R00466	1	C00209	
R00466	1	C00027	
R07064	1	C04230	
R07064	1	C01595	
R02869	1	C00750	
R02869	1	C00170	
R04230	1	C00013	
R04230	1	C00020	
R04230	1	C04352	
R02452	1	C00010	
R02452	1	C01586	
R03025	1	C01080	
R06722	1	G10694	
R06722	1	C00159	
R11187	1	C20851	
R11187	1	C00229	
R11051	1	C11928	
R11051	1	C00006	
R04725	1	C05758	
R04725	1	C00080	
R04725	1	C00005	
R01253	1	C15603	
R01253	1	C03912	
R00396	1	C00022	
R00396	1	C00080	
R00396	1	C00004	
R00396	1	C00014	
R04085	1	C00080	
R04085	1	C05843	
R04085	1	C00027	
R04774	1	C10905	
R04774	1	C05698	
R06576	1	C00021	
R06576	1	C05610	
R02548	1	C00080	
R02548	1	C00843	
R02548	1	C00005	
R01243	1	C15584	
R01243	1	C00059	
R06034	1	C00095	
R06034	1	C00103	
R06218	1	G00293	
R09981	1	C00001	
R09981	1	C20254	
R09981	1	C00003	
R01821	1	C00718	
R01821	1	C00103	
R07811	1	C00925	
R07811	1	G13034	
R11092	1	C06600	
R11092	1	C00003	
R03268	1	C04069	
R03268	1	C00015	
R02324	1	C00008	
R02324	1	C00455	
R05085	1	C06054	
R05085	1	C00025	
R12385	1	C20778	
R12385	1	C00015	
R01111	1	C00051	
R01111	1	C00920	
R06014	1	G07376	
R06014	1	G10619	
R10053	1	C00072	
R10053	1	C00027	
R02235	1	C00504	
R02235	1	C00080	
R02235	1	C00004	
R02018	1	C00342	
R02018	1	C00015	
R08577	1	C00009	
R08577	1	C03125	
R10311	1	C00080	
R10311	1	C20502	
R10311	1	C00004	
R01376	1	C00079	
R01376	1	C00331	
R01741	1	C06473	
R01741	1	C01352	
R10859	1	C11453	
R10859	1	C02745	
R00756	1	C00354	
R00756	1	C00008	
R01401	1	C03089	
R01401	1	C00147	
R02860	1	C00030	
R02860	1	C01056	
R09489	3	C15603	
R09489	1	C02191	
R04911	1	C05651	
R04911	1	C00058	
R10367	4	C00001	
R10367	1	C20548	
R10367	3	C00006	
R04355	1	C00011	
R04355	1	C00229	
R04355	1	C05744	
R04889	1	C05582	
R04889	1	C00080	
R04889	1	C00005	
R02937	1	C00802	
R02937	1	C00009	
R06021	1	G10619	
R06021	1	G00078	
R06408	1	C00080	
R06408	1	C11943	
R06408	1	C00004	
R08187	1	C00010	
R08187	1	C08316	
R10548	1	C20690	
R10548	1	C00008	
R03596	1	C05684	
R03596	5	C00080	
R03596	3	C00005	
R09687	1	C00013	
R09687	1	C19818	
R07157	1	C00011	
R07157	2	C00080	
R07157	2	C00138	
R08167	1	C00054	
R08167	1	C05837	
R01288	1	C00155	
R01288	1	C00042	
R07541	2	C00030	
R07541	1	C15908	
R08749	1	C00013	
R08749	1	C17434	
R08814	1	C17750	
R08814	1	C00015	
R08841	1	C17735	
R08841	1	C00001	
R08841	1	C03161	
R08196	1	C00084	
R08196	1	C00037	
R01575	1	C00080	
R01575	1	C00005	
R01575	1	C00652	
R11607	1	C00332	
R11607	1	C00025	
R06075	1	G00063	
R06075	1	G10620	
R05164	1	C06365	
R05164	1	C00015	
R10328	1	C20520	
R10328	1	C00027	
R05860	1	C07204	
R04274	1	C00013	
R04274	1	C00020	
R04274	1	C04312	
R09512	1	C08061	
R09512	1	C00006	
R05568	2	C06560	
R05568	2	C00207	
R00918	1	C00001	
R00918	6	C00011	
R00918	7	C00010	
R00918	1	C03240	
R00918	6	C00006	
R07701	1	C16210	
R08707	1	C01239	
R08707	1	C02871	
R07270	1	C00013	
R07270	1	C05413	
R11887	1	C00054	
R11887	1	C17252	
R01937	1	C00001	
R01937	1	C00080	
R01937	1	C02220	
R01937	1	C00004	
R08857	1	C00363	
R08857	1	C17959	
R11355	2	C00001	
R11355	1	C21304	
R11355	2	C00139	
R02039	1	C00080	
R02039	1	C00347	
R02039	1	C00004	
R00357	1	C00027	
R00357	1	C00036	
R00357	1	C00014	
R02576	1	C00010	
R02576	1	C04148	
R06346	1	C11871	
R04126	1	C03968	
R04126	1	C00008	
R08486	1	C09243	
