ec_number	bigg_reaction_id
2.6.1.-	ADAPAT
4.2.1.51	AROH
4.2.1.91	AROH
6.3.5.6	ASNTRAT
6.1.1	ASPTRS_Asn
6.1.1.12	ASPTRS_Asn
6.1.1.23	ASPTRS_Asn
2.4.1.20	CEPA
3.5.2.10	CRTNh
3.5.1.47	DAPDA
1.3.1.26	DHDPRx_r
1.3.1.14	DHORD_NAD
6.3.2.17	FPGS_tm
5.1.3.3	GalMr
1.11.1.1	NADHPO
2.7.1.90	PFK_ppi
2.6.1.51	SPTc
1.8.1.18	SULFDH
2.3.1.-	THPAT
2.3.1.89	THPAT
2.1.1.148	TMDS3
4.1.1.12	ASP4DC
5.1.1.13	ASPR
1.1.1.286	ICDHx
1.1.1.41	ICDHx
3.4.16.4	MDDCP2ex
3.4.16.4	MDDCP3ex
3.6.3.15	NA1ATPaseh
3.6.3.7	NA1ATPaseh
3.6.3.25	TSULth
5.3.2.2	OAAtf
3.6.3.25	TSULtm
3.5.1.1	ASPSE
3.5.1.38	ASPSE
3.5.5.4	ASPSE
2.7.1.46	AAPT
2.6.1.16	GF6PTA_1
1.1.1.-	UDPGALOR
2.7.7.37	UMPU
3.4.13.18	AABHH
3.4.13.20	AABHH
3.4.13.3	AABHH
1.2.1.41	G5DHx
6.3.4.5	ARGSS_1
2.1.3.3	OCT
2.5.1.16	ASAPT
2.5.1.22	ASAPT
3.4.13.20	BADP
3.4.13.5	BADP
5.3.3.5	CHLSTD78I
5.3.3.5	CHLSTI_1
1.3.1.72	CHLSTR
2.7.1.148	CMK
5.5.1.9	CYEUOLCYCI
1.3.1.72	DDSMSTOLR
1.1.1.267	DXRI
2.2.1.7	DXS
2.5.1.10	FPPSh
1.3.1.83	GGDR
2.5.1.1	GPPSh
1.17.4.3	HDS
2.5.1.115	HPT
1.17.1.2	IDS1
1.14.21.6	LTHSTRLOR
1.3.1.70	MERGTROLR
2.1.1.295	MPQMT
1.14.13.70	OBFOOLOR
2.5.1.103	PSPPS
2.5.1.21	PSPPS
2.5.1.96	PSPPS
1.3.1.96	SS
2.5.1.21	SS
5.5.1.24	TCYG
2.1.1.95	TMTD
1.14.19.1	COA1819ZD9DS
3.1.2	FACOAE1829Z12Z
3.1.2.2	FACOAE1829Z12Z
3.1.2.2	FACOAE1839Z12Z15Z
1.1.1.30	HBNOx
1.2.1.16	SSNOh
1.2.1.24	SSNOh
1.2.1.13	GAPDH_nadp_hi
1.2.1.59	GAPDH_nadp_hi
4.2.1.1	HCO3Ehi
1.1.1.299	MDH_nadp_hi
1.1.1.82	MDH_nadp_hi
2.7.1.19	PRUK_1
3.1.3.11	SBP_1
3.1.3.37	SBP_1
1.1.1.40	MDHC_nadp_hr
1.23.5.1	ANXANASCOR
1.14.99	CHYA1
1.14.99	CHYA2
1.14.99.45	CXHY
5.5.1.19	LCYB
5.5.1.18	LCYD
5.5.1.18	LCYE
5.5.1.19	LCYG
5.3.99.9	NEOXANS
1.23.5.1	VIOXANOR
1.14.13.90	ZAXANOR
1.14.99.45	ZHY
3.13.1	3SPYRSPh
3.13.1	3SPYRSPm_1
2.5.1.47	ACSERSULL
2.5.1.47	ACSERSULLh
2.5.1.48	SHSL1h
2.6.1.1	AATG
2.6.1.1	AATGm
4.4.1.1	CTINBL
4.4.1.8	CTINBL
4.4.1.k	CTINBL
2.6.1.1	CYSATm
2.6.1.3	CYSATm
2.6.1.1	CYSAT
2.6.1.3	CYSAT
1.13.11.20	CYSDO
2.5.1.47	CYSS_1
2.5.1.65	CYSS_1
4.4.1.1	CYSTBL
4.4.1.28	CYSTBL
4.4.1.8	CYSTBL
1.4.3.4	DDMCITALOR
1.4.3.4	DMCITALOR
3.1.1.1	LIDOAMH
3.5.2.2	56DH5FLURAAMH
2.4.2.8	6MPURPRT
1.1.1.205	6TINS5MPOR
6.3.5.2	6TXAN5MPAML
3.5.1.6	AFLBURPPAAMH
2.3.1.-	3HAD100_1
2.3.1.85	3HAD100_1
2.3.1.86	3HAD100_1
4.2.1.58	3HAD100_1
4.2.1.59	3HAD100_1
4.2.1.60	3HAD100_1
4.2.1.61	3HAD100_1
2.3.1.-	3HAD140_1
2.3.1.85	3HAD140_1
2.3.1.86	3HAD140_1
4.2.1.59	3HAD140_1
4.2.1.61	3HAD140_1
2.3.1.-	3HAD160_1
2.3.1.85	3HAD160_1
2.3.1.86	3HAD160_1
4.2.1.59	3HAD160_1
4.2.1.61	3HAD160_1
2.3.1.-	3HAD40_1
2.3.1.85	3HAD40_1
2.3.1.86	3HAD40_1
4.2.1.58	3HAD40_1
4.2.1.59	3HAD40_1
2.3.1.-	3HAD80_1
2.3.1.85	3HAD80_1
2.3.1.86	3HAD80_1
4.2.1.58	3HAD80_1
4.2.1.59	3HAD80_1
4.2.1.61	3HAD80_1
1.1.1.100	3OAR140_1
2.3.1.-	3OAR140_1
2.3.1.85	3OAR140_1
2.3.1.86	3OAR140_1
1.1.1.100	3OAR160_1
2.3.1.-	3OAR160_1
2.3.1.85	3OAR160_1
2.3.1.86	3OAR160_1
1.1.1.100	3OAR180_1
1.1.1.100	3OAR40_1
2.3.1.-	3OAR40_1
2.3.1.85	3OAR40_1
2.3.1.86	3OAR40_1
1.1.1.100	3OAR80_1
2.3.1.-	3OAR80_1
2.3.1.85	3OAR80_1
2.3.1.86	3OAR80_1
2.3.1.86	3OAS100_1
2.3.1.86	3OAS140_1
2.3.1.41	3OAS180_1
2.3.1.86	3OAS60_1
2.3.1.86	3OAS80_1
6.4.1.2	ACCOAC_1
2.3.1.-	EAR100x_1
2.3.1.86	EAR100y_1
2.3.1.-	EAR120x_1
2.3.1.-	EAR140x_1
1.3.1.9	EAR160x_1
2.3.1.-	EAR40x_1
2.3.1.-	EAR60x_1
2.3.1.-	EAR80x_1
3.1.2.21	FA120ACPHi_1
3.1.2.14	FA160ACPHi_1
3.1.2.14	FA161ACPHi_1
3.1.2.14	FA180ACPHi
3.1.2.21	FA80ACPHi_1
2.3.1.-	MCOATA_1
2.3.1.0	MCOATA_1
2.3.1.39	MCOATA_1
2.3.1.85	MCOATA_1
2.3.1.86	MCOATA_1
2.3.1.16	ACACT2m
2.3.1.9	ACACT2m
2.3.1.155	ACACT7m
2.3.1.16	ACACT7m
2.3.1.9	ACACT7m
1.3.1.8	ACOAR2m
1.3.1.8	ACOAR4m
1.3.1.38	ACOAR6m
1.3.1.8	ACOAR6m
1.3.1.38	ACOAR7m
1.3.1.8	ACOAR7m
4.2.1.17	ECOAH3m
4.2.1.74	ECOAH3m
4.2.1.17	ECOAH4m
4.2.1.74	ECOAH4m
4.2.1.17	ECOAH5m
4.2.1.74	ECOAH5m
4.2.1.17	ECOAH6m
4.2.1.74	ECOAH6m
1.1.1.211	HACD2m
1.1.1.35	HACD2m
1.1.1.211	HACD3m
1.1.1.35	HACD3m
1.1.1.211	HACD6m
1.1.1.35	HACD6m
2.3.1.9	ACACT3
1.3.3.6	ACOA160OR
1.3.8.7	ACOA160OR
1.3.8.8	ACOA160OR
1.3.8.9	ACOA160OR
1.3.99.-	ACOA160OR
1.3.99.3	ACOA160OR
1.3.99.3	ACOA60OR
1.3.3.6	ACOA80OR
1.3.8.7	ACOA80OR
1.3.8.8	ACOA80OR
1.3.99.-	ACOA80OR
1.3.99.3	ACOA80OR
4.2.1.17	ECOAH2_1
4.2.1.74	ECOAH2_1
1.1.1.211	HACD3_1
1.1.1.35	HACD3_1
1.5.1.3	DHFOR
3.6.1.67	DNTPPA_1
2.5.1.15	FOLD3_1
3.4.17.11	THFGLUH
6.3.2.17	THFGLUS_1
1.5.1.3	THFOR1
1.5.1.3	THFOR2
2.7.1.3	AF1PT
5.3.1.7	AGAKI
3.1.3.11	BFBP
3.1.3.11	BFBPh
3.1.3.46	FBPPH
5.3.1.8	MPAKI
2.4.1.82	AGMIS
3.2.1.22	EMGH
2.7.1.6	GALKh
1.1.3.9	GALO
3.2.1.108	LCGH
3.2.1.23	LCGH
3.2.1.22	MGHB
3.2.1.22	MTGH
3.2.1.22	SYGH
3.2.1.26	SYGH
4.1.1.15	ARGDh
1.8.1.7	GDR_nadp_h
1.8.1.7	GDRh
1.4.7.1	GLUS_ferr
6.3.2.2	GCL
2.3.1.51	AGPAT160h
2.3.1.15	G3PAT160_1
2.3.1.15	G3PAT160h
2.3.1.15	G3PAT180h
2.3.1.15	G3PAT181h
3.1.3.4	PAPA160h
3.13.1.1	UDPSQS
1.1.3.21	G3PO
4.1.1	SERDC
1.1.1.381	AOBUTDxs
1.1.1.26	GLYCDH_1
1.1.1.29	GLYCDH_1
1.1.1.81	GLYCDH_1
1.1.1.95	PGLYDH
2.6.1.52	PSAT
2.6.1.45	SGAT
4.3.1.15	THRAL
4.3.1.17	THRAL
4.3.1.19	THRAL
1.2.1.11	ASADH
1.1.1.3	HSDH
5.1.3.3	A1E
4.2.1.11	ENOf
4.1.2.13	FBAh
5.1.3.15	G6PI_1
5.3.1.9	G6PI_1
1.2.1.12	GAPDHh
1.2.1.59	GAPDHh
2.7.1.11	PFKh
5.4.2.2	PGCM
5.4.2.5	PGCM
5.3.1.9	PGIAh
5.4.2.1	PGMf
5.4.2.11	PGMf
5.4.2.12	PGMf
5.4.2.1	PGMm
5.4.2.11	PGMm
5.4.2.12	PGMm
1.2.4.1	PDHam2hi
1.2.4.1	PDHam2mi
2.3.1.12	PDHe2hr
2.3.1.168	PDHe2hr
2.3.1.12	PDHe2r
2.3.1.168	PDHe2r
2.7.2.3	PGKf
2.7.2.3	PGKh
2.7.1.40	PYKf
5.3.1.1	TPIh
4.1.1.1	PDCm
3.5.1.49	FORAMDx
1.1.1	HOXPRm
1.1.1.60	HOXPRm
4.1.3.1	ICL_1
2.3.3.9	MALSh
2.3.3.9	MALSm
1.4.3.22	AO
1.4.3.6	AO
2.6.1.9	AOOAh
1.1.1.23	HDH
1.1.1.23	HDHh
3.1.3.15	HP
4.2.1.19	IGPDh
2.4.2.-	IMGPSh
4.1.3.-	IMGPSh
4.3.2.M2	IMGPSh
3.6.1.31	PRADPh
3.1.3.66	IBPHn
3.1.3.26	MIHKPP
3.1.3.62	MIHKPP
1.13.11.12	LLOX13
1.13.11.33	LLOX13
3.1.3.77	ACRS
5.3.2.5	ACRS
2.5.1.48	AHSL
4.4.1.8	CBL
2.5.1	CYSTS_1
2.5.1.48	CYSTS_1
2.5.1.6	MATm
2.4.1.117	UDPDOLPT
2.7.7.1	ANNAT
2.7.7.18	ANNAT
2.7.7.1	ANNATn
2.7.7.18	ANNATn
2.4.2.12	NAPT
1.6.1.1	NNOR
1.6.1.2	NNOR
1.6.1.3	NNOR
6.3.4.16	CPS
6.3.4.6	URCBm
4.2.1.49	URCN_1
2.1.2.2	FPGFTh
2.1.2.2	FPGFTm
4.3.1.4	FTAL
3.6.1.1	IDPh
3.6.1.1	IDPm
2.1.2.11	2DHPFALDL
4.1.2.12	2DHPFALDL
2.7.8.7	ACPS1_1
2.7.7.3	APPAT
1.1.1.169	PNORn
1.1.1.49	G6PADH
1.1.1.49	G6PADHh
1.1.1.363	G6PBDHh
1.1.1.49	G6PBDHh
1.1.1.351	PGDHh
1.1.1.44	PGDHh
5.4.2	PPMh
5.4.2.2	PPMh
5.4.2.7	PPMh
2.7.6.1	RPDPK
4.1.3.27	ATNS
5.4.99.5	CHRM
4.2.3.4	DHQS_1
2.5.1.54	DPHS
4.2.1.10	DQDH
5.3.1.24	PRAI
2.5.1.19	PSCIT
1.1.1.25	SKDH
1.1.1.282	SKDH
2.6.1.1	TYRTAh
2.6.1.5	TYRTAh
2.6.1.57	TYRTAh
2.6.1.9	TYRTAh
3.6.3.14	ATPSh
3.5.3.12	AGDI
3.5.3.12	AGDIn
3.5.1.53	CMPA
4.1.1.17	ORDCh
1.3.3.3	CPPPGO_1
1.3.1.75	DVCHLDR
5.4.3.8	G1SAT_1
1.3.1.83	GGCHLDAR
6.1.1	GLUTRS_1
6.1.1.17	GLUTRS_1
6.1.1.24	GLUTRS_1
1.3	HEMEASm
4.4.1.17	HEMELm
1.14.99.3	HOXG_1
6.6.1.1	MPML_1
2.5.1.61	PPBNGD
4.3.1.8	PPBNGD
4.2.1.24	PPBNGS_1
1.16.1.2	TFENFEOR
4.1.1.37	UPPDC1_1
4.1.1.37	UPPDC2_1
3.5.99.7	ACCAHh
3.5.99.7	ACCAHm
1.1.1.-	HPCOR
2.3.1	PCFPTh
2.3.1.54	PCFPTh
1.3.1.-	PCNO
1.3.1.84	PCNO
6.2.1.17	PPACOALm
6.3.4.4	ADSSh
2.7.7.53	APATT
3.1.4.17	APNn
3.1.4.53	APNn
3.5.3.4	ATAH
3.5.3.9	ATAH_co2
2.7.4.3	ATAMh
3.5.2.5	ATNAH
3.6.1.29	BTP
3.6.1.41	BTPS
3.1.4.17	GCPN
3.1.4.35	GCPN
3.1.4.17	GCPNn
3.1.4.35	GCPNn
3.1.3.5	GMP5N
6.3.5.2	GMPSm
6.3.5.3	PRFGSh
1.7.3.3	URO
2.1.3.2	ASPCTm
2.7.1.48	DATCY
2.7.1.48	DATUP
2.7.1.48	DCTCP
2.7.1.48	DCTUP
2.7.1.48	DGTUP
2.7.1.48	DTTGY
2.7.1.48	DUTCP
2.7.1.48	DUTUP
1.6.4.5	TDSRh
1.8.1.9	TDSRh
2.7.1.48	UTUP
1.2.1.10	ACALDh
6.4.1.2	ACCOAhi
3.6.1.7	APhi
2.3.3.13	IPPSh
1.1.1.28	LDHm
1.1.1.27	LLDHh
2.3.1.54	PFLh
2.3.1.8	PTArh
2.3.1.8	PTArm
4.1.1.1	PYRDC_1
1.2.7.1	PYRShi
1.2.7.11	PYRShi
1.12.7.2	HYDAh
1.12.99.-	HYDAh
1.13.11.63	CAROMO
1.14.99.36	CAROMO
1.1.1.315	CRETINOLOR1
1.1.1.1	TRETINOLOR1
1.1.1.105	TRETINOLOR1
2.7.7.2	AFAT
3.1.3.-	AUS
3.1.3.104	AUS
2.5.1.78	DLDLBT
2.5.1.9	DLDLBT
2.5.1.9	RIBFS
2.5.1.48	ACHMSSELCYSL
2.5.1.47	ACSERL
2.5.1.47	ACSERLh
2.5.1	PHOMSELCYSLh
3.3.1.1	SEAHCYSHYD_1
4.4.1.8	SELCYSTLh
1.8.7.1	SELTORc
1.8.7.1	SELTORm
2.5.1.48	SUCHMSSELCYSL
6.1.1.11	SECYSTL
2.9.1.1	SLCS
3.2.1.20	AATHA
3.2.1.28	AATHA
2.7.1.1	ABFPT
2.7.1.4	ABFPT
2.7.1.1	ABFPTh
2.7.1.4	ABFPTh
3.2.1.26	BFFS
3.2.1.20	SAGH
3.2.1.26	SAGH
3.2.1.48	SAGH
2.4.1.14	UFAGT
1.8.3.1	SULOm
1.8.7.1	SULR_ferr
2.3.1.61	AKGDHe2r
1.1.1.299	MDH_nadp_fi
1.1.1.82	MDH_nadp_fi
1.1.1.42	ICDHhr
6.2.1.5	SUCLm
5.3.2.1	34HPPYRI
5.3.2.6	34HPPYRI
2.2.1.6	ACAS_2ahbut
1.1.1.86	KARI
5.4.99.3	KARI
1.1.1.86	KARI_23dhmb
1.1.1.86	KARI_3hmoa
5.4.99.3	KARI_3hmoa
4.3.1.19	TAL
6.1.1.9	VALTLh
1.2.1.3	ALDH
2.3.1.168	DHRT_ivcoa
4.2.1.17	ECH_3hivcoa
3.1.2.4	HIBH
1.1.1.31	HMNO
1.1.1.35	HMNO
2.3.3.10	MHGS
1.2.1.27	MMSDH
1.2.4.4	MOD_3mhtpp
2.6.1.42	BCTA_val_h
2.6.1.6	BCTA_val_h
1.2.3.8	PYDXDH_1
1.1.1.65	PYDXOR
4.3.3.6	PYDXS
3.1.4.16	23CN2P1
3.1.4.16	23CN2P4
1.3.1	26DPAi
2.2.1.9	2S6HCCi
2.5.1.64	2S6HCCi
4.1.1.71	2S6HCCi
4.1.3.-	2S6HCCi
4.2.99.20	2S6HCCi
3.1.3.6	3NUCLE1
3.1.3.6	3NUCLE3
3.1.3.6	3NUCLE4
3.2.1.1	AAMYL_1
2.3.1.16	ACACT5r_1
2.7.1.145	ADADir
2.7.1.213	ADADir
2.7.1.74	ADADir
2.5.1.47	AHSERL4
2.5.1.49	AHSERL4
4.2.99.8	AHSERL4
1.2.1.19	ALDD11
1.2.1.3	ALDD16
1.2.1.48	ALDD16
1.2.1.5	ALDD16
1.2.1.3	ALDD20x_1
1.2.1.3	ALDD32
1.2.1.19	ALDD5
1.2.1.24	ALDD5
1.2.1.3	ALDD5
1.2.1.3	ALDD6
1.2.1.36	ALDD6
1.2.1.48	ALDD6
1.2.1.5	ALDD6
1.2.1.3	ALDD8
2.3.1.-	APATi
2.3.1.89	APATi
1.1.1.2	ARABRr
1.1.1.21	ARABRr
3.2.1.21	BG_CELLB
3.2.1.74	BG_CELLB
3.2.1.21	BG_MBDG
3.5.2.6	BLACT
3.6.3	CA2abc1
3.6.3.8	CA2abc1
1.9.3.1	CYOO3
2.1.1.37	CYTOM
3.4.13.22	DAAOP
2.7.1.113	DGNSK
2.7.1.145	DGNSK
2.7.1.74	DGNSK
3.1.3.77	DM1PE
5.3.2.5	DM1PE
4.2.1.17	ECOAH2c
4.99.1.1	FCLT_2
3.5.3.8	FGLU_1
3.5.1.31	FMETDF
1.1.1.118	G1Dx
1.1.1.121	G1Dx
3.2.1.22	GALS2
3.4.19	GGTAe2
3.4.19.13	GGTAe2
4.1.2.20	GLCRAL_1
4.2.1.40	GLCRD_1
1.4.3.19	GLYO1
1.4.3.3	GLYO1
2.5.1.-	HEMEOS_1
1.5.1.12	HP5CD_1
4.2.1.19	IGPDH_1
1.4.1.20	ILEDHr
1.4.1.9	ILEDHr
5.4.99.11	ISOMS
1.1.1.27	LDH2
1.4.1.9	LLEUDr
3.2.1.122	MAL6PG
1.8.4.13	METSR_S1
1.8.4.14	METSR_S1
3.2.1.10	MLTG7
2.7.1.23	NADK2
2.7.1.23	NADK4
2.7.1.23	NADK5
2.1.3.3	OCBT_1
2.5.1.-	PPTT
6.3.3.1	PRAIS_1
2.4.2.1	PUNP8
1.13.11.24	Q23DO
3.2.1.86	S6PG
1.3.1.76	SHCHD2_1
4.2.99.9	SHSL3
1.1.99.21	SORD_D
1.8.1.2	SULR_1
1.1.1.93	TARTRDH
1.1.1.93	TARTRDH2
4.4.1.1	TRPAS1
4.4.1.28	TRPAS1
4.4.1.8	TRPAS1
5.1.3.2	UAG4E
5.1.3.7	UAG4E
2.1.1.107	UPP3MT_2
3.2.1.21	BDG2HCGHD
2.4.1.102	CORE2GTg
2.8.2.1	DOPASULT
3.6.3.21	GLUVESSEC
3.6.3.9	NaKt
1.14.13.49	P4502C93
3.1.6.2	STS1
3.1.6.2	STS1r
3.1.6.2	STS3r
3.1.6.2	STS4r
2.4.1.17	UGT1A10r
2.4.1.17	UGT1A1r
2.4.1.17	UGT1A6r
2.4.1.17	BILIRBU
2.3.1.21	C160CPT2rbc
1.1.1.19	GULND
1.1.1.2	GULND
4.1.1.29	3SALACBOXL_cho
2.4.1.40	ABO5g_cho
3.5.1.89	ACGPID_cho
3.1.3.4	AGLPH_cho
3.6.3.14	ATPS4m_cho
2.4.1.62	B3GALT44g_cho
2.4.1.86	B3GALTg_cho
2.4.1.-	B3GNT310g_cho
2.4.1.275	B3GNT310g_cho
2.4.1.-	B3GNT315g_cho
1.14.18.2	CACNAO2
2.7.8.11	CDIPTr_cho
2.7.1.138	CERK_cho
2.7.3.2	CK_cho
2.7.8.41	CLS_cho
1.13.11.19	CYSAMO_cho
1.13.11.19	CYSAMOe
2.7.4.13	CYTK2m
2.7.4.14	CYTK2m
2.7.4.25	CYTK2m
3.1.1.17	DASCBH_cho
3.6.1.19	DATPDPn
3.6.1.9	DATPDPn
3.6.1.64	DIDP
3.6.1.29	DNTP
3.6.1.9	DPCOAPPe
3.6.1.19	DTTPDPm
3.6.1.9	DTTPDPm
5.1.99.c	EX_HC01361_e
3.6.1.18	FADDPle
3.6.1.9	FADDPle
2.4.1.-	FUT97g_cho
2.4.1.131	G12MT2_cho
2.4.1.132	G13MT_cho
2.4.1.92	GALGT3_cho
3.2.1.45	GBA_cho
3.2.1.62	GBA_cho
2.1.4.1	GLYAMDTR
3.4.11.2	GLYLEUHYDROc
3.4.11.2	GLYPHEHYc
3.4.13	GLYPHEHYc
3.4.13.18	GLYPROPRO1c
1.1.99.2	HGDm
2.7.1.81	HOLYSK
5.3.1.22	HPI
4.4.1.1	HSDA
3.5.2.17	HURH
3.4.13	LEULEULAPc
5.5.1.4	MI3PS
6.2.1.3	OCDCAFATPc
6.2.1.3	PALFATPtc
3.1.3.-	PAN4PPe
3.1.3.60	PGAM1_PhosHydro
5.3.99.3	PGESc
1.4.3.2	PHEOX
3.1.3.67	PI345P3P_cho
3.1.3.67	PI345P3Pn_cho
3.1.3.36	PI345P5P_cho
3.1.3.86	PI345P5P_cho
3.1.3.36	PI345P5Pn_cho
3.1.3.86	PI345P5Pn_cho
3.1.3.64	PI34P3Pn_cho
3.1.3.67	PI34P3Pn_cho
3.1.3.66	PI34P4P
3.1.3.95	PI35P3P_cho
2.7.1	PI3P4Kn_cho
2.7.1.149	PI3P4Kn_cho
2.7.1.68	PI3P4Kn_cho
2.7.1.150	PI3P5K_cho
3.1.3.64	PI3PP_cho
3.1.3.67	PI3PP_cho
2.7.1.153	PI45P3Kn_cho
3.1.3.36	PI45P5P_cho
3.1.3.36	PI45P5Pn_cho
2.7.1.68	PI4P5Kn_cho
2.7.1.149	PI5P4K_cho
2.7.1.67	PIK4_cho
2.7.1.150	PIK5_cho
3.5.1.92	PNTEHe
2.1.1.103	RE0066M
2.1.1.16	RE0066M
2.1.1.71	RE0066M
2.1.1.103	RE0066R
2.1.1.16	RE0066R
2.1.1.71	RE0066R
2.3.1.199	RE0565C
4.2.1.134	RE0571C
2.3.1.199	RE0573N
2.3.1.199	RE0580L
1.1.1.211	RE0581C
1.1.1.330	RE0581C
4.2.1.134	RE0582N
3.2.1.20	RE0926E
3.2.1.74	RE0926E
3.2.1.20	RE0944E
1.13.11	RE1266C
1.1.1.21	RE1342C
1.5.3.13	RE1538C
1.5.3.13	RE1538X
1.14.14.1	RE1587C
1.14.14.1	RE1587L
1.14.14.1	RE1587R
2.1.1.6	RE1630C
3.1.2.27	RE1835X
2.5.1.46	RE1897C
2.7.7.63	RE1944C
6.3.1.20	RE1944C
1.1	RE2154C
1.1.1	RE2292C
1.1.1.345	RE2292C
1.14.13.30	RE2387C
2.3.1.13	RE2427M
1.11.2.2	RE2513C
1.11.2.2	RE2513E
1.11.2.2	RE2513L
1.11.2.2	RE2513N
3.5.1.14	RE2640C
3.5.1.14	RE2642C
1.1.1.64	RE2766C
2.7.1.149	RE2972G
2.7.1.149	RE2972M
2.7.1.150	RE2974N
1.14.14.1	RE3013C
3.3.2.-	RE3259C
3.3.2.-	RE3259R
1.13.11.45	RE3409C
2.1.1.16	RE3511M
2.1.1.71	RE3511M
3.3.2.7	RE3519C
3.3.2.7	RE3519R
3.3.2.7	RE3519X
5.3.3.9	RE3556C
2.4.99.2	ST6GALNAC27_cho
3.1.2.3	SUCCOAPET
1.4.3.2	TYROX
2.4.1.117	UDPDOLPT_cho
2.4.1.80	UGCGc
1.7.3.3	URAOX
1.17.3.2	XAO
3.6.1.1	r0009
3.1.3.5	r0047
2.4.2.7	r0051
2.4.2.8	r0051
1.1.1.42	r0084
3.6.1.45	r0093
3.6.1.8	r0093
3.6.1.9	r0093
6.2.1.1	r0097
3.2.1.183	r0113
5.1.3.14	r0113
5.1.3.7	r0113
3.5.4.16	r0120
1.8.3.1	r0142
3.6.1.15	r0149
3.6.1.5	r0149
2.6.1.15	r0156
2.6.1.15	r0157
1.2.1.16	r0179
1.2.1.79	r0179
4.2.3.2	r0186
1.1.1.8	r0202
1.1.1.94	r0202
3.1.3	r0242
3.1.3.1	r0242
3.1.3.2	r0242
1.1.1.2	r0246
1.1.1.21	r0246
1.1.1.372	r0246
1.1.1.72	r0246
5.3.1.6	r0249
2.7.1.40	r0280
1.4.3.10	r0281
1.4.3.22	r0281
1.4.3.6	r0281
6.2.1.3	r0311
6.2.1.16	r0321
1.3.1.1	r0330
2.7.1.31	r0340
2.7.1.1	r0355
2.7.1.2	r0355
2.7.1.1	r0360
2.7.1.1	r0361
2.7.1.1	r0363
2.7.1.1	r0364
1.1.1.59	r0365
3.1.4.14	r0366
2.7.8.7	r0368
1.2.4.2	r0384
1.2.4.4	r0385
1.2.4.4	r0386
3.6.1.-	r0410
3.6.1.19	r0410
3.6.1.9	r0410
1.1.1.42	r0422
2.3.1.21	r0434
2.3.1.21	r0437
6.3.2.11	r0465
2.1.1.103	r0480
3.6.1	r0494
3.6.1.5	r0494
3.6.1.39	r0497
3.6.1.5	r0497
1.5.1.3	r0512
1.5.1.3	r0514
1.2.1.39	r0546
1.2.1.5	r0546
2.3.1.12	r0555
2.3.1.168	r0555
2.3.2.4	r0568
2.7.1.33	r0579
2.7.1.34	r0579
5.3.1.3	r0598
1.2.4.2	r0620
3.2.1.22	r0627
3.4.19.14	r0641
1.2.1.3	r0642
1.2.3.1	r0644
2.3.2.2	r0649
2.3.1.168	r0656
1.2.4.4	r0670
1.1.1.153	r0673
1.1.1.220	r0673
3.5.4.16	r0708
3.2.1.23	r0737
1.2.1.5	r0754
1.2.1.5	r0756
1.2.1.5	r0757
1.3.1.72	r0783
2.1.1.103	r0789
2.7.4.6	r0860
