bigg_reaction_id	stoichiometry	substrate_bigg_id
HMR_2268	1	h_c
HMR_2268	1	nadph_c
HMR_2268	1	M00907_c
HMR_2269	1	M00802_c
HMR_2282	1	o2_c
HMR_2282	1	h_c
HMR_2282	1	nadph_c
HMR_2282	1	tdcoa_c
HMR_2284	1	o2_c
HMR_2284	1	h_c
HMR_2284	1	nadph_c
HMR_2284	1	tdcoa_c
HMR_2287	1	o2_c
HMR_2287	1	h_c
HMR_2287	1	nadph_c
HMR_2287	1	pmtcoa_c
HMR_2288	1	o2_c
HMR_2288	1	h_c
HMR_2288	1	nadph_c
HMR_2288	1	hpdcacoa_c
HMR_2293	1	o2_c
HMR_2293	1	h_c
HMR_2293	1	nadph_c
HMR_2293	1	stcoa_c
HMR_2295	1	o2_c
HMR_2295	1	h_c
HMR_2295	1	nadph_c
HMR_2295	1	stcoa_c
HMR_2296	1	o2_c
HMR_2296	1	h_c
HMR_2296	1	nadph_c
HMR_2296	1	stcoa_c
HMR_2332	1	h_c
HMR_2332	1	nrvnccoa_c
HMR_2332	1	malcoa_c
HMR_2334	1	h_c
HMR_2334	1	nadph_c
HMR_2334	1	M00879_c
HMR_2338	1	h_c
HMR_2338	1	nadph_c
HMR_2338	1	M03016_c
HMR_2342	1	h_c
HMR_2342	1	malcoa_c
HMR_2342	1	vacccoa_c
HMR_2348	1	h_c
HMR_2348	1	nadph_c
HMR_2348	1	M00852_c
HMR_2349	1	M00707_c
HMR_2350	1	h_c
HMR_2350	1	nadph_c
HMR_2350	1	M03018_c
HMR_2353	1	h_c
HMR_2353	1	malcoa_c
HMR_2353	1	M01236_c
HMR_2354	1	h_c
HMR_2354	1	nadph_c
HMR_2354	1	M00839_c
HMR_2356	1	h_c
HMR_2356	1	nadph_c
HMR_2356	1	M03011_c
HMR_2361	1	h_c
HMR_2361	1	lneldccoa_c
HMR_2361	1	malcoa_c
HMR_2362	1	h_c
HMR_2362	1	nadph_c
HMR_2362	1	M00871_c
HMR_2363	1	M00704_c
HMR_2374	1	h_c
HMR_2374	1	nadph_c
HMR_2374	1	CE4793_c
HMR_2376	1	CE4791_c
HMR_2380	1	o2_c
HMR_2380	1	h_c
HMR_2380	1	nadph_c
HMR_2380	1	dlnlcgcoa_c
HMR_2391	1	h_c
HMR_2391	1	nadph_c
HMR_2391	1	CE4835_c
HMR_2433	1	h_c
HMR_2433	1	malcoa_c
HMR_2433	1	CE4843_c
HMR_2435	1	M00085_c
HMR_2457	1	o2_c
HMR_2457	1	h_c
HMR_2457	1	nadph_c
HMR_2457	1	lnlc_c
HMR_2472	1	o2_c
HMR_2472	1	h_c
HMR_2472	1	nadph_c
HMR_2472	1	lnlncacoa_c
HMR_2484	1	o2_c
HMR_2484	1	h_c
HMR_2484	1	nadph_c
HMR_2484	1	eicostetcoa_c
HMR_2535	1	M00086_c
HMR_2537	1	h_c
HMR_2537	1	nadph_c
HMR_2537	1	M03005_c
HMR_2541	1	h_c
HMR_2541	1	nadph_c
HMR_2541	1	M00862_c
HMR_2542	1	M00712_c
HMR_2558	2.0	h_c
HMR_2558	1	CE7091_c
HMR_2569	1	tmndnc_c
HMR_2571	1	h2o_r
HMR_2571	1	CE7081_r
HMR_2602	1	coa_c
HMR_2602	1	M01729_c
HMR_2603	1	crn_c
HMR_2603	1	M01729_m
HMR_2604	1	coa_m
HMR_2604	1	M01729_m
HMR_2608	1	coa_c
HMR_2608	1	M02973_c
HMR_2609	1	crn_c
HMR_2609	1	M02973_m
HMR_2613	2.0	h_m
HMR_2613	1	crn_m
HMR_2613	1	M00129_m
HMR_2622	1	crn_m
HMR_2622	1	M01141_m
HMR_2633	1	crn_c
HMR_2633	1	M01191_c
HMR_2634	1	crn_c
HMR_2634	1	hdd2crn_m
HMR_2635	1	crn_m
HMR_2635	1	M01191_m
HMR_2644	1	crn_c
HMR_2644	1	hpdcacrn_m
HMR_2648	1	crn_c
HMR_2648	1	M00004_c
HMR_2649	1	crn_c
HMR_2649	1	M02102_m
HMR_2651	1	crn_c
HMR_2651	1	M01237_c
HMR_2652	1	crn_c
HMR_2652	1	M02103_m
HMR_2659	1	crn_m
HMR_2659	1	M00020_m
HMR_2661	1	crn_c
HMR_2661	1	vacccrn_m
HMR_2666	1	crn_c
HMR_2666	1	M00127_c
HMR_2667	1	crn_m
HMR_2667	1	elaidcrn_c
HMR_2670	1	crn_c
HMR_2670	1	M02638_m
HMR_2673	1	crn_m
HMR_2673	1	lneldccrn_c
HMR_2675	1	coa_c
HMR_2675	1	M02611_c
HMR_2676	1	crn_c
HMR_2676	1	M02611_m
HMR_2681	1	crn_c
HMR_2681	1	M00018_c
HMR_2682	1	crn_c
HMR_2682	1	M01776_m
HMR_2683	1	crn_m
HMR_2683	1	M00018_m
HMR_2684	1	crn_c
HMR_2684	1	CE5151_c
HMR_2686	1	crn_m
HMR_2686	1	CE5151_m
HMR_2687	1	crn_c
HMR_2687	1	M01236_c
HMR_2688	1	crn_c
HMR_2688	1	M01775_m
HMR_2690	1	crn_c
HMR_2690	1	M00123_c
HMR_2692	1	crn_m
HMR_2692	1	M00123_m
HMR_2693	1	crn_c
HMR_2693	1	M00101_c
HMR_2695	1	crn_m
HMR_2695	1	M00100_c
HMR_2700	1	crn_c
HMR_2700	1	M02051_m
HMR_2701	1	coa_m
HMR_2701	1	M02051_m
HMR_2702	1	coa_c
HMR_2702	1	M01724_c
HMR_2703	1	crn_c
HMR_2703	1	M01724_m
HMR_2705	1	crn_c
HMR_2705	1	CE5155_c
HMR_2706	1	crn_c
HMR_2706	1	M01727_m
HMR_2707	1	crn_m
HMR_2707	1	CE5155_m
HMR_2708	1	crn_c
HMR_2708	1	M00006_c
HMR_2709	1	crn_c
HMR_2709	1	M01726_m
HMR_2710	1	crn_m
HMR_2710	1	M00006_m
HMR_2712	1	crn_c
HMR_2712	1	M02637_m
HMR_2715	1	crn_m
HMR_2715	1	strdnccrn_c
HMR_2731	1	crn_c
HMR_2731	1	c226crn_m
HMR_2735	1	crn_m
HMR_2735	1	M00012_m
HMR_2736	1	crn_c
HMR_2736	1	M00343_c
HMR_2738	1	crn_m
HMR_2738	1	M00343_m
HMR_2740	1	crn_m
HMR_2740	1	M00261_c
HMR_2760	1	crn_c
HMR_2760	1	adrncrn_m
HMR_2771	1	crn_c
HMR_2771	1	M00023_c
HMR_2772	1	crn_m
HMR_2772	1	M00022_c
HMR_2773	1	crn_m
HMR_2773	1	M00023_m
HMR_2774	1	crn_c
HMR_2774	1	CE4847_c
HMR_2817	1	crn_c
HMR_2817	1	stcrn_r
HMR_2819	1	coa_r
HMR_2819	1	stcrn_r
HMR_2857	1	crn_c
HMR_2857	1	M02637_r
HMR_2861	1	crn_r
HMR_2861	1	strdnccrn_c
HMR_2865	1	crn_r
HMR_2865	1	tmndnccrn_c
HMR_2866	1	crn_r
HMR_2866	1	tmndnccoa_r
HMR_2884	1	crn_c
HMR_2884	1	lnlncgcrn_r
HMR_2888	1	crn_c
HMR_2888	1	dlnlcgcrn_r
HMR_2946	1	atp_r
HMR_2946	1	coa_r
HMR_2946	1	ttdcea_r
HMR_2948	1	atp_r
HMR_2948	1	coa_r
HMR_2948	1	ptdca_r
HMR_2955	1	atp_r
HMR_2955	1	coa_r
HMR_2955	1	M00003_r
HMR_2956	1	atp_r
HMR_2956	1	coa_r
HMR_2956	1	M01238_r
HMR_2962	1	atp_r
HMR_2962	1	coa_r
HMR_2962	1	M00019_r
HMR_2964	1	atp_r
HMR_2964	1	coa_r
HMR_2964	1	lneldc_r
HMR_2965	1	atp_r
HMR_2965	1	coa_r
HMR_2965	1	M02613_r
HMR_2969	1	atp_r
HMR_2969	1	coa_r
HMR_2969	1	M01235_r
HMR_2970	1	atp_r
HMR_2970	1	coa_r
HMR_2970	1	M01207_r
HMR_2974	1	atp_r
HMR_2974	1	coa_r
HMR_2974	1	doco13ac_r
HMR_2975	1	atp_r
HMR_2975	1	coa_r
HMR_2975	1	M01582_r
HMR_2977	1	atp_r
HMR_2977	1	coa_r
HMR_2977	1	lgnc_r
HMR_2978	1	atp_r
HMR_2978	1	coa_r
HMR_2978	1	nrvnc_r
HMR_2979	1	atp_r
HMR_2979	1	coa_r
HMR_2979	1	hexc_r
HMR_2980	1	atp_r
HMR_2980	1	coa_r
HMR_2980	1	M03153_r
HMR_2985	1	atp_r
HMR_2985	1	coa_r
HMR_2985	1	clpnd_r
HMR_2986	1	atp_r
HMR_2986	1	coa_r
HMR_2986	1	tetpent3_r
HMR_2989	1	atp_r
HMR_2989	1	coa_r
HMR_2989	1	M00010_r
HMR_2990	1	atp_r
HMR_2990	1	coa_r
HMR_2990	1	M00341_r
HMR_2999	1	atp_r
HMR_2999	1	coa_r
HMR_2999	1	tettet6_r
HMR_3002	1	atp_r
HMR_3002	1	coa_r
HMR_3002	1	M00008_r
HMR_3018	1	M03047_c
HMR_3053	11.0	nad_x
HMR_3053	11.0	coa_x
HMR_3053	7.0	o2_x
HMR_3053	11.0	h2o_x
HMR_3053	1	CE4855_x
HMR_3054	11.0	nad_x
HMR_3054	11.0	coa_x
HMR_3054	6.0	o2_x
HMR_3054	11.0	h2o_x
HMR_3054	1	tetpent3coa_x
HMR_3055	11.0	nad_x
HMR_3055	11.0	coa_x
HMR_3055	11.0	o2_x
HMR_3055	11.0	h2o_x
HMR_3055	1	tettet6coa_x
HMR_3056	10.0	nad_x
HMR_3056	10.0	coa_x
HMR_3056	10.0	o2_x
HMR_3056	10.0	h2o_x
HMR_3056	1	M03047_x
HMR_3057	1	o2_x
HMR_3057	1	hexccoa_x
HMR_3058	1	h2o_x
HMR_3058	1	M00049_x
HMR_3062	1	ttccoa_x
HMR_3062	1	o2_x
HMR_3064	1	nad_x
HMR_3064	1	CE2249_x
HMR_3067	1	h2o_x
HMR_3067	1	CE2242_x
HMR_3069	1	coa_x
HMR_3069	1	CE2250_x
HMR_3072	1	nad_x
HMR_3072	1	CE2247_x
HMR_3094	1	occoa_x
HMR_3094	1	o2_x
HMR_3095	1	h2o_x
HMR_3095	1	HC01415_x
HMR_3096	1	nad_x
HMR_3096	1	HC01405_x
HMR_3099	1	h2o_x
HMR_3099	1	hx2coa_x
HMR_3100	1	nad_x
HMR_3100	1	HC01407_x
HMR_3111	1	fad_m
HMR_3111	1	arachcoa_m
HMR_3112	1	h2o_m
HMR_3112	1	CE2243_m
HMR_3115	1	fad_m
HMR_3115	1	stcoa_m
HMR_3116	1	h2o_m
HMR_3116	1	od2coa_m
HMR_3117	1	nad_m
HMR_3117	1	CE2248_m
HMR_3172	1	nad_m
HMR_3172	1	M00778_m
HMR_3173	1	coa_m
HMR_3173	1	M00873_m
HMR_3174	1	fad_m
HMR_3174	1	M02612_m
HMR_3175	1	h2o_m
HMR_3175	1	M00054_m
HMR_3177	1	coa_m
HMR_3177	1	M00887_m
HMR_3178	1	fad_m
HMR_3178	1	hpdcacoa_m
HMR_3179	1	h2o_m
HMR_3179	1	M00046_m
HMR_3181	1	coa_m
HMR_3181	1	M00875_m
HMR_3184	1	nad_m
HMR_3184	1	M00795_m
HMR_3186	1	fad_m
HMR_3186	1	M03050_m
HMR_3188	1	nad_m
HMR_3188	1	M00804_m
HMR_3194	1	fad_m
HMR_3194	1	M02616_m
HMR_3195	1	h2o_m
HMR_3195	1	M00056_m
HMR_3196	1	nad_m
HMR_3196	1	M00792_m
HMR_3198	1	fad_m
HMR_3198	1	M02107_m
HMR_3200	1	nad_m
HMR_3200	1	M00782_m
HMR_3202	1	fad_m
HMR_3202	1	M02694_m
HMR_3219	1	h2o_m
HMR_3219	1	CE5154_m
HMR_3224	1	nad_m
HMR_3224	1	CE5148_m
HMR_3225	1	coa_m
HMR_3225	1	CE5144_m
HMR_3231	1	h2o_m
HMR_3231	1	M03019_m
HMR_3232	1	nad_m
HMR_3232	1	M00172_m
HMR_3237	1	coa_m
HMR_3237	1	M00885_m
HMR_3240	1	fad_m
HMR_3240	1	M00018_m
HMR_3241	1	h2o_m
HMR_3241	1	M03014_m
HMR_3242	1	nad_m
HMR_3242	1	M00702_m
HMR_3243	1	coa_m
HMR_3243	1	M00843_m
HMR_3244	1	fad_m
HMR_3244	1	vacccoa_m
HMR_3247	1	coa_m
HMR_3247	1	M00841_m
HMR_3321	1	dece4coa_x
HMR_3322	1	h_x
HMR_3322	1	nadh_x
HMR_3322	1	dec24dicoa_x
HMR_3326	1	o2_x
HMR_3326	1	M02112_x
HMR_3327	1	h2o_x
HMR_3327	1	M03016_x
HMR_3329	1	coa_x
HMR_3329	1	M00879_x
HMR_3330	1	o2_x
HMR_3330	1	nrvnccoa_x
HMR_3332	1	nad_x
HMR_3332	1	CE5157_x
HMR_3333	1	coa_x
HMR_3333	1	CE5156_x
HMR_3335	1	h2o_x
HMR_3335	1	CE5154_x
HMR_3339	1	h2o_x
HMR_3339	1	CE5150_x
HMR_3340	1	nad_x
HMR_3340	1	CE5148_x
HMR_3341	1	coa_x
HMR_3341	1	CE5144_x
HMR_3342	1	o2_x
HMR_3342	1	odecoa_x
HMR_3344	1	nad_x
HMR_3344	1	HC10857_x
HMR_3345	1	coa_x
HMR_3345	1	HC10858_x
HMR_3346	1	o2_x
HMR_3346	1	M01191_x
HMR_3348	1	nad_x
HMR_3348	1	M00172_x
HMR_3349	1	coa_x
HMR_3349	1	M00849_x
HMR_3350	1	o2_x
HMR_3350	1	M01141_x
HMR_3353	1	coa_x
HMR_3353	1	M00885_x
HMR_3408	8.0	h2o_m
HMR_3408	8.0	nad_m
HMR_3408	8.0	coa_m
HMR_3408	7.0	fad_m
HMR_3408	1	M00116_m
HMR_3409	8.0	h2o_m
HMR_3409	8.0	nad_m
HMR_3409	8.0	coa_m
HMR_3409	6.0	fad_m
HMR_3409	1	lneldccoa_m
HMR_3413	9.0	h2o_m
HMR_3413	9.0	nad_m
HMR_3413	9.0	coa_m
HMR_3413	7.0	fad_m
HMR_3413	1	M00123_m
HMR_3414	9.0	h2o_m
HMR_3414	9.0	nad_m
HMR_3414	9.0	coa_m
HMR_3414	6.0	fad_m
HMR_3414	1	M00101_m
HMR_3421	10.0	h2o_m
HMR_3421	10.0	nad_m
HMR_3421	10.0	coa_m
HMR_3421	6.0	fad_m
HMR_3421	1	adrncoa_m
HMR_3422	10.0	h2o_m
HMR_3422	10.0	nad_m
HMR_3422	10.0	coa_m
HMR_3422	5.0	fad_m
HMR_3422	1	dcsptn1coa_m
HMR_3424	10.0	h2o_m
HMR_3424	10.0	nad_m
HMR_3424	10.0	coa_m
HMR_3424	8.0	fad_m
HMR_3424	1	M00023_m
HMR_3426	8.0	h2o_m
HMR_3426	8.0	nad_m
HMR_3426	8.0	coa_m
HMR_3426	5.0	fad_m
HMR_3426	1	lnlncacoa_m
HMR_3429	10.0	h2o_m
HMR_3429	10.0	nad_m
HMR_3429	10.0	coa_m
HMR_3429	5.0	fad_m
HMR_3429	1	clpndcoa_m
HMR_3431	9.0	h2o_m
HMR_3431	9.0	nad_m
HMR_3431	9.0	coa_m
HMR_3431	6.0	fad_m
HMR_3431	1	M00012_m
HMR_3432	10.0	h2o_m
HMR_3432	10.0	nad_m
HMR_3432	10.0	coa_m
HMR_3432	7.0	fad_m
HMR_3432	1	M00343_m
HMR_3446	1	h_m
HMR_3446	1	nadph_m
HMR_3446	1	CE4795_m
HMR_3448	1	fad_m
HMR_3448	1	dlnlcgcoa_m
HMR_3449	1	h2o_m
HMR_3449	1	CE5114_m
HMR_3451	1	coa_m
HMR_3451	1	CE4793_m
HMR_3452	1	fad_m
HMR_3452	1	lnlncgcoa_m
HMR_3453	1	h2o_m
HMR_3453	1	CE2437_m
HMR_3455	1	accoa_m
HMR_3455	1	CE2440_m
HMR_3456	1	o2_m
HMR_3456	1	CE2440_m
HMR_3478	1	phyt_c
HMR_3491	1	CE5126_x
HMR_3520	1	crn_m
HMR_3520	1	dmnoncrn_c
HMR_3522	1	fad_m
HMR_3522	1	dmnoncoa_m
HMR_3597	1	xolest2_hs_l
HMR_3627	1	chsterol_r
HMR_3627	1	tdcoa_r
HMR_3628	1	chsterol_r
HMR_3628	1	M00129_r
HMR_3629	1	chsterol_r
HMR_3629	1	HC10784_r
HMR_3630	1	chsterol_r
HMR_3630	1	M01141_r
HMR_3633	1	chsterol_r
HMR_3633	1	M01191_r
HMR_3635	1	chsterol_r
HMR_3635	1	hpdcacoa_r
HMR_3636	1	chsterol_r
HMR_3636	1	M00004_r
HMR_3639	1	chsterol_r
HMR_3639	1	M00020_r
HMR_3642	1	chsterol_r
HMR_3642	1	M00127_r
HMR_3644	1	chsterol_r
HMR_3644	1	lneldccoa_r
HMR_3648	1	chsterol_r
HMR_3648	1	CE5151_r
HMR_3650	1	chsterol_r
HMR_3650	1	M00123_r
HMR_3652	1	chsterol_r
HMR_3652	1	M02052_r
HMR_3653	1	chsterol_r
HMR_3653	1	docoscoa_r
HMR_3654	1	chsterol_r
HMR_3654	1	CE5155_r
HMR_3655	1	chsterol_r
HMR_3655	1	M00006_r
HMR_3656	1	chsterol_r
HMR_3656	1	M03047_r
HMR_3657	1	chsterol_r
HMR_3657	1	ttccoa_r
HMR_3659	1	chsterol_r
HMR_3659	1	hexccoa_r
HMR_3665	1	chsterol_r
HMR_3665	1	clpndcoa_r
HMR_3666	1	chsterol_r
HMR_3666	1	tetpent3coa_r
HMR_3667	1	chsterol_r
HMR_3667	1	tethex3coa_r
HMR_3668	1	chsterol_r
HMR_3668	1	c226coa_r
HMR_3670	1	chsterol_r
HMR_3670	1	M00343_r
HMR_3675	1	chsterol_r
HMR_3675	1	dlnlcgcoa_r
HMR_3677	1	chsterol_r
HMR_3677	1	adrncoa_r
HMR_3680	1	chsterol_r
HMR_3680	1	dcsptn1coa_r
HMR_3684	1	h2o_r
HMR_3684	1	M01498_r
HMR_3685	1	h2o_r
HMR_3685	1	M01510_r
HMR_3686	1	h2o_r
HMR_3686	1	M01501_r
HMR_3688	1	h2o_r
HMR_3688	1	M01479_r
HMR_3692	1	h2o_r
HMR_3692	1	M01477_r
HMR_3694	1	h2o_r
HMR_3694	1	M01495_r
HMR_3695	1	h2o_r
HMR_3695	1	M01454_r
HMR_3704	1	h2o_r
HMR_3704	1	M01502_r
HMR_3709	1	h2o_r
HMR_3709	1	M01481_r
HMR_3712	1	h2o_r
HMR_3712	1	M01491_r
HMR_3713	1	h2o_r
HMR_3713	1	M01462_r
HMR_3714	1	h2o_r
HMR_3714	1	M01457_r
HMR_3715	1	h2o_r
HMR_3715	1	M01509_r
HMR_3719	1	h2o_r
HMR_3719	1	M01497_r
HMR_3722	1	h2o_r
HMR_3722	1	M01480_r
HMR_3723	1	h2o_r
HMR_3723	1	M01468_r
HMR_3725	1	h2o_r
HMR_3725	1	M01482_r
HMR_3727	1	h2o_r
HMR_3727	1	M01466_r
HMR_3728	1	h2o_r
HMR_3728	1	M01455_r
HMR_3734	1	h2o_r
HMR_3734	1	M01490_r
HMR_3736	1	h2o_r
HMR_3736	1	M01476_r
HMR_3739	1	h2o_r
HMR_3739	1	M01467_r
HMR_3741	1	h2o_r
HMR_3741	1	M01461_r
HMR_3867	1	fald_c
HMR_3915	1	amet_c
HMR_3915	1	thf_c
HMR_3966	1	h2o_m
HMR_3966	1	atp_m
HMR_4079	1	h2o_c
HMR_4079	1	bamppald_c
HMR_4079	1	nadp_c
HMR_4266	1	nmn_c
HMR_4702	1	o2_c
HMR_4702	1	nadph_c
HMR_4702	1	hgentis_c
HMR_4782	1	o2_c
HMR_4782	1	h_c
HMR_4782	1	4hpro_LT_c
HMR_4783	1	o2_m
HMR_4783	1	h_m
HMR_4783	1	4hpro_LT_m
HMR_4955	1	dsT_antigen_g
HMR_4957	1	cit_m
HMR_5389	1	o2_c
HMR_5389	1	M00245_c
HMR_6359	2.0	na1_e
HMR_6359	1	dgsn_e
HMR_6362	2.0	na1_e
HMR_6362	1	duri_e
HMR_6365	2.0	na1_e
HMR_6365	1	din_e
HMR_6385	1	udpgal_c
HMR_6385	1	ump_r
HMR_6456	1	h_c
HMR_6456	1	CE7047_c
HMR_6545	1	h2o_c
HMR_6545	1	pail35p_hs_c
HMR_6550	1	h2o_c
HMR_6550	1	pail34p_hs_c
HMR_6583	1	h2o_c
HMR_6583	1	pail5p_hs_c
HMR_6595	1	atp_c
HMR_6595	1	pail35p_hs_c
HMR_6617	1	trdrd_c
HMR_6629	1	retinol_c
HMR_6632	1	nadp_r
HMR_6632	1	retinol_r
HMR_6647	1	h2o_r
HMR_6647	1	nad_r
HMR_6647	1	retinal_r
HMR_6728	1	o2_c
HMR_6728	1	thbpt_c
HMR_6728	1	tyr__L_c
HMR_6747	1	h2o_c
HMR_6747	1	o2_c
HMR_6747	1	mepi_c
HMR_6755	1	amet_c
HMR_6755	1	34dhoxmand_c
HMR_6782	1	h_c
HMR_6782	1	nadh_c
HMR_6782	1	34hpp_c
HMR_6834	1	nadp_c
HMR_6834	1	i_c
HMR_6834	1	CE2866_c
HMR_6838	1	paps_c
HMR_6838	1	HC02187_c
HMR_6844	1	paps_c
HMR_6844	1	CE2872_c
HMR_6850	1	paps_c
HMR_6850	1	CE2874_c
HMR_6876	1	2c23dh56dhoxin_c
HMR_6876	1	dopaqn_c
HMR_6909	1	o2_m
HMR_6909	1	h_m
HMR_6909	1	nadph_m
HMR_6909	1	M01165_m
HMR_6977	1	amet_c
HMR_6977	1	Ndmelys_c
HMR_6978	1	h2o_c
HMR_6978	1	Ntmelys_c
HMR_6989	1	na1_e
HMR_6989	1	i_e
HMR_7173	1	dsT_antigen_c
HMR_7181	1	udpgal_g
HMR_7181	1	M01871_g
HMR_7182	1	M01872_g
HMR_7184	1	sTn_antigen_c
HMR_7197	1	ser__L_c
HMR_7278	0.1	dolp__L_r
HMR_7278	1	udpg_r
HMR_7328	1	uacgam_g
HMR_7328	1	n5m2masn_g
HMR_7432	1	Ser_Gly_Ala_X_Gly_g
HMR_7437	1	sTn_antigen_g
HMR_7628	1	o2_c
HMR_7628	1	phe__L_c
HMR_7720	1	cmp_c
HMR_7727	1	gmp_c
HMR_7748	1	M01389_c
HMR_7898	1	itp_c
HMR_7900	1	ditp_c
HMR_7903	1	HC00319_c
HMR_7906	1	HC01361_c
HMR_8287	1	fuc12gal14acglcgalgluside_hs_g
HMR_8287	1	gdpfuc_g
HMR_8374	1	chtn_c
HMR_8395	1	pe_hs_r
HMR_8395	1	em3gacpail_hs_r
HMR_8397	1	pe_hs_r
HMR_8397	1	em3gacpail_hs_r
HMR_8399	1	pe_hs_r
HMR_8399	1	emem2gacpail_hs_r
HMR_8476	1	dcyt_c
HMR_8567	1	CE2839_c
HMR_8570	2.0	h2o_c
HMR_8570	1	CE2838_c
HMR_8571	2.0	h2o_e
HMR_8571	1	CE2838_e
HMR_8572	1	h2o_c
HMR_8572	1	M02446_c
HMR_8575	1	h2o_e
HMR_8575	1	M02447_e
HMR_8579	1	h2o_e
HMR_8579	1	M02451_e
HMR_8582	1	h2o_c
HMR_8582	1	malt_c
HMR_8585	1	g1p_c
HMR_8585	1	13dpg_c
HMR_8588	1	malt_c
HMR_9175	1	itacon_c
HMR_9180	1	orn__D_c
HMR_9187	1	M01966_c
HMR_9189	1	M01989_c
HMR_9191	1	ser__D_e
HMR_9561	1	h2o_e
HMR_9561	1	M02837_e
HMR_9581	1	M02035_c
HMR_9582	1	h_e
HMR_9582	1	M02035_e
HMR_9583	1	M02467_c
HMR_9593	2.0	na1_e
HMR_9593	1	cl_e
HMR_9593	1	his__L_e
HMR_9604	3.0	na1_e
HMR_9604	1	4abut_e
HMR_9604	2.0	cl_e
HMR_9605	1	h_c
HMR_9605	1	na1_e
HMR_9605	1	ala__L_e
HMR_9608	2.0	na1_e
HMR_9608	1	lipoate_e
HMR_9609	2.0	na1_e
HMR_9609	1	btn_e
HMR_9610	1	na1_e
HMR_9610	1	succ_e
HMR_9612	1	na1_e
HMR_9612	1	srtn_e
HMR_9613	2.0	na1_e
HMR_9613	1	4abut_e
HMR_9613	1	cl_e
HMR_9615	1	na1_e
HMR_9615	1	nrpphr_e
HMR_9617	1	na1_e
HMR_9617	1	cl_e
HMR_9617	1	pro__L_e
HMR_9619	1	h_e
HMR_9619	1	crtn_e
HMR_9620	1	na1_e
HMR_9620	1	chol_e
HMR_9620	1	cl_e
HMR_9623	1	akg_c
HMR_9623	1	dheas_e
HMR_9625	1	HC02057_r
HMR_9626	1	so4_r
HMR_9627	1	galgluside_hs_r
HMR_9628	1	gthox_r
HMR_9634	1	ethamp_r
HMR_9635	1	gpi_sig_c
HMR_9640	1	galgluside_hs_c
HMR_9642	1	adprbp_c
HMR_9644	1	M01881_c
HMR_9648	1	n5m2masn_c
HMR_9652	1	homoval_c
HMR_9656	1	hretn_c
HMR_9658	1	m3gacpail_prot_hs_c
HMR_9663	1	mem2emgacpail_prot_hs_c
HMR_9667	1	n5m2masn_g
HMR_9670	1	core7_g
HMR_9720	1	dolichol__L_c
HMR_9726	1	glu__L_c
HMR_9726	1	5fthf_c
EX_mem2emgacpail_prot_hs_e	1	mem2emgacpail_prot_hs_e
HMR_6580	1	atp_g
HMR_6580	1	pail_hs_g
HMR_1635	1	cholcoar_m
HMR_1644	1	h2o_m
HMR_1644	1	cholcoads_m
HMR_6672	1	retinal_cis_13_c
EX_nadh_e	1	nadh_e
12DHCHOLt	1	hco3_c
12DHCHOLt	1	12dhchol_e
3DHCDCAS	1	o2_c
3DHCDCAS	1	h_c
3DHCDCAS	1	nadph_c
3DHCDCAS	1	C02528_c
3DHCDCHOLabc	1	h2o_c
3DHCDCHOLabc	1	atp_c
3DHCDCHOLabc	1	3dhcdchol_c
3DHCDCHOLt	1	hco3_c
3DHCDCHOLt	1	3dhcdchol_e
3DHCHOLt2	2.0	na1_e
3DHCHOLt2	1	3dhchol_e
3DHDCAt	1	hco3_c
3DHDCAt	1	3dhdchol_e
3DHLCAS	1	o2_c
3DHLCAS	1	h_c
3DHLCAS	1	nadph_c
3DHLCAS	1	HC02191_c
3DHLCAt	1	hco3_c
3DHLCAt	1	3dhlchol_e
3DHLCAt2	2.0	na1_e
3DHLCAt2	1	3dhlchol_e
7DHCDCHOLt	1	hco3_c
7DHCDCHOLt	1	7dhcdchol_e
7DHCHOLt	1	hco3_c
7DHCHOLt	1	7dhchol_e
7DHCHOLt2	2.0	na1_e
7DHCHOLt2	1	7dhchol_e
CA24GSc	1	cholate_c
CA24GSc	1	udpglcur_c
CA24GSr	1	udpglcur_r
CA24GSr	1	cholate_r
CA24Gte	1	h2o_c
CA24Gte	1	atp_c
CA24Gte	1	ca24g_c
CA3St	1	hco3_c
CA3St	1	ca3s_e
CASULT	1	paps_c
CASULT	1	cholate_c
CDCA24GSc	1	udpglcur_c
CDCA24GSc	1	C02528_c
CDCA24GSr	1	udpglcur_r
CDCA24GSr	1	C02528_r
CDCA24Gtr	1	cdca24g_c
CDCA3GSc	1	udpglcur_c
CDCA3GSc	1	C02528_c
CDCA3GSr	1	udpglcur_r
CDCA3GSr	1	C02528_r
CDCA3Gte	1	h2o_c
CDCA3Gte	1	atp_c
CDCA3Gte	1	cdca3g_c
HC02220t	1	hco3_c
HC02220t	1	HC02220_e
COPROSTabc	1	h2o_c
COPROSTabc	1	atp_c
COPROSTabc	1	coprost_c
COPROSTt	1	hco3_c
COPROSTt	1	coprost_e
COPROSTt2	2.0	na1_e
COPROSTt2	1	coprost_e
DCA24Gte	1	h2o_c
DCA24Gte	1	atp_c
DCA24Gte	1	dca24g_c
DCA24Gtr	1	dca24g_c
DCA3GSr	1	udpglcur_r
DCA3GSr	1	dchac_r
DCA3Gtr	1	dca3g_c
DCA3Sabc	1	h2o_c
DCA3Sabc	1	atp_c
DCA3Sabc	1	dca3s_c
DCA3St	1	hco3_c
DCA3St	1	dca3s_e
