CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
R01791	C00001	chemical_reaction
R01795	C00001	chemical_reaction
R01797	C00001	chemical_reaction
R01803	C00001	chemical_reaction
R01804	C00001	chemical_reaction
R01805	C00001	chemical_reaction
R01810	C00001	chemical_reaction
R01814	C00001	chemical_reaction
R01815	C00001	chemical_reaction
R01816	C00001	chemical_reaction
R01825	C00001	chemical_reaction
R01826	C00001	chemical_reaction
R01833	C00001	chemical_reaction
R01840	C00001	chemical_reaction
R01842	C00001	chemical_reaction
R01845	C00001	chemical_reaction
R01851	C00001	chemical_reaction
R01853	C00001	chemical_reaction
R01854	C00001	chemical_reaction
R01855	C00001	chemical_reaction
R01856	C00001	chemical_reaction
R01862	C00001	chemical_reaction
R01874	C00001	chemical_reaction
R01877	C00001	chemical_reaction
R01878	C00001	chemical_reaction
R01882	C00001	chemical_reaction
R01884	C00001	chemical_reaction
R01885	C00001	chemical_reaction
R01886	C00001	chemical_reaction
R01887	C00001	chemical_reaction
R01900	C00001	chemical_reaction
R01911	C00001	chemical_reaction
R01914	C00001	chemical_reaction
R01915	C00001	chemical_reaction
R01918	C00001	chemical_reaction
R01922	C00001	chemical_reaction
R01924	C00001	chemical_reaction
R01930	C00001	chemical_reaction
R01937	C00001	chemical_reaction
R01938	C00001	chemical_reaction
R01959	C00001	chemical_reaction
R01960	C00001	chemical_reaction
R01962	C00001	chemical_reaction
R01963	C00001	chemical_reaction
R01966	C00001	chemical_reaction
R01968	C00001	chemical_reaction
R01978	C00001	chemical_reaction
R01981	C00001	chemical_reaction
R01982	C00001	chemical_reaction
R01984	C00001	chemical_reaction
R01986	C00001	chemical_reaction
R01987	C00001	chemical_reaction
R01990	C00001	chemical_reaction
R01992	C00001	chemical_reaction
R01993	C00001	chemical_reaction
R01998	C00001	chemical_reaction
R02004	C00001	chemical_reaction
R02006	C00001	chemical_reaction
R02014	C00001	chemical_reaction
R02017	C00001	chemical_reaction
R02018	C00001	chemical_reaction
R02019	C00001	chemical_reaction
R02020	C00001	chemical_reaction
R02022	C00001	chemical_reaction
R02023	C00001	chemical_reaction
R02024	C00001	chemical_reaction
R02025	C00001	chemical_reaction
R02027	C00001	chemical_reaction
R02029	C00001	chemical_reaction
R02035	C00001	chemical_reaction
R02036	C00001	chemical_reaction
R02039	C00001	chemical_reaction
R02040	C00001	chemical_reaction
R02041	C00001	chemical_reaction
R02042	C00001	chemical_reaction
R02051	C00001	chemical_reaction
R02052	C00001	chemical_reaction
R02053	C00001	chemical_reaction
R02054	C00001	chemical_reaction
R02059	C00001	chemical_reaction
R02078	C00001	chemical_reaction
R02083	C00001	chemical_reaction
R02085	C00001	chemical_reaction
R02088	C00001	chemical_reaction
R02092	C00001	chemical_reaction
R02095	C00001	chemical_reaction
R02100	C00001	chemical_reaction
R02102	C00001	chemical_reaction
R02103	C00001	chemical_reaction
R02106	C00001	chemical_reaction
R02107	C00001	chemical_reaction
R02108	C00001	chemical_reaction
R02109	C00001	chemical_reaction
R02115	C00001	chemical_reaction
R02123	C00001	chemical_reaction
R02125	C00001	chemical_reaction
R02130	C00001	chemical_reaction
R02131	C00001	chemical_reaction
R02132	C00001	chemical_reaction
R02133	C00001	chemical_reaction
R02135	C00001	chemical_reaction
R02137	C00001	chemical_reaction
R02139	C00001	chemical_reaction
R02141	C00001	chemical_reaction
R02143	C00001	chemical_reaction
R02145	C00001	chemical_reaction
R02148	C00001	chemical_reaction
R02150	C00001	chemical_reaction
R02160	C00001	chemical_reaction
R02165	C00001	chemical_reaction
R02167	C00001	chemical_reaction
R02170	C00001	chemical_reaction
R02171	C00001	chemical_reaction
R02172	C00001	chemical_reaction
R02173	C00001	chemical_reaction
R02178	C00001	chemical_reaction
R02182	C00001	chemical_reaction
R02190	C00001	chemical_reaction
R02192	C00001	chemical_reaction
R02196	C00001	chemical_reaction
R02197	C00001	chemical_reaction
R02210	C00001	chemical_reaction
R02211	C00001	chemical_reaction
R02212	C00001	chemical_reaction
R02213	C00001	chemical_reaction
R02214	C00001	chemical_reaction
R02218	C00001	chemical_reaction
R02222	C00001	chemical_reaction
R02224	C00001	chemical_reaction
