CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
K00208	R04725	ko_2_reaction
K00208	R04955	ko_2_reaction
K00208	R04956	ko_2_reaction
K00208	R04958	ko_2_reaction
K00208	R04959	ko_2_reaction
K00208	R04961	ko_2_reaction
K00208	R04962	ko_2_reaction
K00208	R04966	ko_2_reaction
K00208	R04967	ko_2_reaction
K00208	R04969	ko_2_reaction
K00208	R04970	ko_2_reaction
K00208	R07765	ko_2_reaction
K00208	R10118	ko_2_reaction
K00208	R10122	ko_2_reaction
K00208	R11671	ko_2_reaction
K00209	R01171	ko_2_reaction
K00209	R01403	ko_2_reaction
K00209	R04429	ko_2_reaction
K00209	R04724	ko_2_reaction
K00209	R04955	ko_2_reaction
K00209	R04958	ko_2_reaction
K00209	R04961	ko_2_reaction
K00209	R04966	ko_2_reaction
K00209	R04969	ko_2_reaction
K00211	R01730	ko_2_reaction
K00212	R02207	ko_2_reaction
K00212	R02209	ko_2_reaction
K00212	R03325	ko_2_reaction
K00212	R07015	ko_2_reaction
K00212	R08958	ko_2_reaction
K00212	R08959	ko_2_reaction
K00212	R09420	ko_2_reaction
K00213	R01451	ko_2_reaction
K00213	R01456	ko_2_reaction
K00213	R07487	ko_2_reaction
K00213	R07492	ko_2_reaction
K00214	R02391	ko_2_reaction
K00214	R02393	ko_2_reaction
K00215	R04198	ko_2_reaction
K00215	R04199	ko_2_reaction
K00216	R01505	ko_2_reaction
K00217	R02988	ko_2_reaction
K00217	R02989	ko_2_reaction
K00217	R05355	ko_2_reaction
K00217	R06848	ko_2_reaction
K00217	R07781	ko_2_reaction
K00217	R09137	ko_2_reaction
K00217	R09138	ko_2_reaction
K00217	R09223	ko_2_reaction
K00217	R09224	ko_2_reaction
K00218	R03845	ko_2_reaction
K00218	R06286	ko_2_reaction
K00220	R00732	ko_2_reaction
K00220	R01728	ko_2_reaction
K00222	R05639	ko_2_reaction
K00222	R07483	ko_2_reaction
K00223	R05641	ko_2_reaction
K00224	R12141	ko_2_reaction
K00225	R00640	ko_2_reaction
K00225	R07679	ko_2_reaction
K00226	R01867	ko_2_reaction
K00227	R07215	ko_2_reaction
K00227	R07486	ko_2_reaction
K00227	R07491	ko_2_reaction
K00227	R07505	ko_2_reaction
K00228	R03220	ko_2_reaction
K00230	R09489	ko_2_reaction
K00231	R03222	ko_2_reaction
K00231	R04178	ko_2_reaction
K00232	R01175	ko_2_reaction
K00232	R01279	ko_2_reaction
K00232	R03777	ko_2_reaction
K00232	R03857	ko_2_reaction
K00232	R03990	ko_2_reaction
K00232	R04751	ko_2_reaction
K00232	R04754	ko_2_reaction
K00232	R07888	ko_2_reaction
K00232	R07892	ko_2_reaction
K00232	R07896	ko_2_reaction
K00232	R07934	ko_2_reaction
K00232	R07950	ko_2_reaction
K00232	R12356	ko_2_reaction
K00234	R02164	ko_2_reaction
K00235	R02164	ko_2_reaction
K00236	R02164	ko_2_reaction
K00237	R02164	ko_2_reaction
K00239	R02164	ko_2_reaction
K00240	R02164	ko_2_reaction
K00241	R02164	ko_2_reaction
K00242	R02164	ko_2_reaction
K00244	R02164	ko_2_reaction
K00245	R02164	ko_2_reaction
K00246	R02164	ko_2_reaction
K00247	R02164	ko_2_reaction
K00248	R01175	ko_2_reaction
K00248	R01178	ko_2_reaction
K00248	R02661	ko_2_reaction
K00248	R03172	ko_2_reaction
K00248	R04432	ko_2_reaction
K00248	R04751	ko_2_reaction
K00249	R01175	ko_2_reaction
K00249	R01279	ko_2_reaction
K00249	R02661	ko_2_reaction
K00249	R03172	ko_2_reaction
K00249	R03777	ko_2_reaction
K00249	R03857	ko_2_reaction
K00249	R03990	ko_2_reaction
K00249	R04095	ko_2_reaction
K00249	R04751	ko_2_reaction
K00249	R04754	ko_2_reaction
K00251	R01835	ko_2_reaction
K00251	R02215	ko_2_reaction
K00251	R02219	ko_2_reaction
K00251	R02498	ko_2_reaction
K00251	R02841	ko_2_reaction
K00251	R02893	ko_2_reaction
K00251	R03713	ko_2_reaction
K00251	R04817	ko_2_reaction
K00251	R04823	ko_2_reaction
K00252	R02487	ko_2_reaction
K00252	R02488	ko_2_reaction
K00252	R10074	ko_2_reaction
K00253	R04095	ko_2_reaction
K00254	R01868	ko_2_reaction
K00255	R01279	ko_2_reaction
K00255	R03777	ko_2_reaction
K00255	R03857	ko_2_reaction
K00255	R03990	ko_2_reaction
K00255	R04751	ko_2_reaction
K00255	R04754	ko_2_reaction
K00257	R04547	ko_2_reaction
K00257	R04592	ko_2_reaction
K00259	R00396	ko_2_reaction
K00260	R00243	ko_2_reaction
K00261	R00243	ko_2_reaction
K00261	R00248	ko_2_reaction
K00262	R00248	ko_2_reaction
K00263	R01088	ko_2_reaction
K00263	R01434	ko_2_reaction
K00263	R02196	ko_2_reaction
K00264	R00093	ko_2_reaction
K00265	R00114	ko_2_reaction
K00265	R00248	ko_2_reaction
K00266	R00114	ko_2_reaction
K00266	R00248	ko_2_reaction
K00270	R00688	ko_2_reaction
K00270	R09830	ko_2_reaction
K00271	R01212	ko_2_reaction
K00271	R01434	ko_2_reaction
K00272	R00359	ko_2_reaction
K00273	R00366	ko_2_reaction
K00273	R02457	ko_2_reaction
K00273	R02894	ko_2_reaction
K00273	R02923	ko_2_reaction
K00273	R04221	ko_2_reaction
K00273	R07400	ko_2_reaction
K00274	R02173	ko_2_reaction
K00274	R02382	ko_2_reaction
K00274	R02529	ko_2_reaction
K00274	R02532	ko_2_reaction
K00274	R02613	ko_2_reaction
K00274	R02908	ko_2_reaction
K00274	R02919	ko_2_reaction
K00274	R04025	ko_2_reaction
K00274	R04300	ko_2_reaction
K00274	R04674	ko_2_reaction
K00274	R04890	ko_2_reaction
K00274	R04893	ko_2_reaction
K00274	R04894	ko_2_reaction
K00274	R04907	ko_2_reaction
K00274	R04908	ko_2_reaction
K00274	R08346	ko_2_reaction
K00274	R08347	ko_2_reaction
K00274	R08348	ko_2_reaction
K00274	R11354	ko_2_reaction
K00275	R00277	ko_2_reaction
K00275	R00278	ko_2_reaction
K00275	R01710	ko_2_reaction
K00275	R01711	ko_2_reaction
K00276	R02382	ko_2_reaction
K00276	R02529	ko_2_reaction
K00276	R02613	ko_2_reaction
K00276	R03139	ko_2_reaction
K00276	R04027	ko_2_reaction
K00276	R04300	ko_2_reaction
K00276	R06154	ko_2_reaction
K00276	R06740	ko_2_reaction
K00278	R00357	ko_2_reaction
K00278	R00481	ko_2_reaction
K00279	R05708	ko_2_reaction
K00281	R01221	ko_2_reaction
K00281	R03425	ko_2_reaction
K00282	R01221	ko_2_reaction
K00282	R03425	ko_2_reaction
K00283	R01221	ko_2_reaction
K00283	R03425	ko_2_reaction
K00284	R00021	ko_2_reaction
K00284	R10086	ko_2_reaction
K00285	R01374	ko_2_reaction
K00285	R09493	ko_2_reaction
K00286	R01248	ko_2_reaction
K00286	R01251	ko_2_reaction
K00286	R03291	ko_2_reaction
K00286	R03293	ko_2_reaction
K00287	R00936	ko_2_reaction
K00287	R00937	ko_2_reaction
K00287	R00939	ko_2_reaction
K00287	R00940	ko_2_reaction
K00287	R02235	ko_2_reaction
K00287	R02236	ko_2_reaction
K00287	R11765	ko_2_reaction
