CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
M00031	K05828	belongs_2_module
M00031	K05829	belongs_2_module
M00031	K05830	belongs_2_module
M00031	K05831	belongs_2_module
M00032	K14157	belongs_2_module
M00032	K14085	belongs_2_module
M00032	K00825	belongs_2_module
M00032	K15791	belongs_2_module
M00032	K00658	belongs_2_module
M00032	K00382	belongs_2_module
M00032	K00252	belongs_2_module
M00032	K07514	belongs_2_module
M00032	K07515	belongs_2_module
M00032	K07511	belongs_2_module
M00032	K00022	belongs_2_module
M00033	K00928	belongs_2_module
M00033	K00133	belongs_2_module
M00033	K00836	belongs_2_module
M00033	K06718	belongs_2_module
M00033	K06720	belongs_2_module
M00034	K00789	belongs_2_module
M00034	K01611	belongs_2_module
M00034	K00797	belongs_2_module
M00034	K01243	belongs_2_module
M00034	K01244	belongs_2_module
M00034	K00899	belongs_2_module
M00034	K00772	belongs_2_module
M00034	K08963	belongs_2_module
M00034	K16054	belongs_2_module
M00034	K08964	belongs_2_module
M00034	K09880	belongs_2_module
M00034	K08965	belongs_2_module
M00034	K08966	belongs_2_module
M00034	K08967	belongs_2_module
M00034	K00815	belongs_2_module
M00034	K08969	belongs_2_module
M00034	K23977	belongs_2_module
M00034	K00832	belongs_2_module
M00034	K00838	belongs_2_module
M00035	K00789	belongs_2_module
M00035	K00558	belongs_2_module
M00035	K17398	belongs_2_module
M00035	K17399	belongs_2_module
M00035	K01251	belongs_2_module
M00035	K01697	belongs_2_module
M00035	K10150	belongs_2_module
M00036	K00826	belongs_2_module
M00036	K00166	belongs_2_module
M00036	K00167	belongs_2_module
M00036	K11381	belongs_2_module
M00036	K09699	belongs_2_module
M00036	K00382	belongs_2_module
M00036	K00253	belongs_2_module
M00036	K00249	belongs_2_module
M00036	K01968	belongs_2_module
M00036	K01969	belongs_2_module
M00036	K05607	belongs_2_module
M00036	K13766	belongs_2_module
M00036	K01640	belongs_2_module
M00037	K00502	belongs_2_module
M00037	K01593	belongs_2_module
M00037	K00669	belongs_2_module
M00037	K00543	belongs_2_module
M00038	K00453	belongs_2_module
M00038	K00463	belongs_2_module
M00038	K01432	belongs_2_module
M00038	K14263	belongs_2_module
M00038	K07130	belongs_2_module
M00038	K00486	belongs_2_module
M00038	K01556	belongs_2_module
M00038	K00452	belongs_2_module
M00038	K03392	belongs_2_module
M00038	K10217	belongs_2_module
M00038	K23234	belongs_2_module
M00039	K10775	belongs_2_module
M00039	K13064	belongs_2_module
M00039	K00487	belongs_2_module
M00039	K01904	belongs_2_module
M00039	K13065	belongs_2_module
M00039	K09754	belongs_2_module
M00039	K00588	belongs_2_module
M00039	K09753	belongs_2_module
M00039	K09755	belongs_2_module
M00039	K13066	belongs_2_module
M00039	K00083	belongs_2_module
M00039	K22395	belongs_2_module
M00040	K00832	belongs_2_module
M00040	K15849	belongs_2_module
M00040	K00220	belongs_2_module
M00040	K24018	belongs_2_module
M00040	K15226	belongs_2_module
M00040	K15227	belongs_2_module
M00042	K00505	belongs_2_module
M00042	K00501	belongs_2_module
M00042	K01592	belongs_2_module
M00042	K01593	belongs_2_module
M00042	K00503	belongs_2_module
M00042	K00553	belongs_2_module
M00043	K00431	belongs_2_module
M00044	K00815	belongs_2_module
M00044	K00838	belongs_2_module
M00044	K03334	belongs_2_module
M00044	K00457	belongs_2_module
M00044	K00451	belongs_2_module
M00044	K01800	belongs_2_module
M00044	K01555	belongs_2_module
M00044	K16171	belongs_2_module
M00045	K01745	belongs_2_module
M00045	K01712	belongs_2_module
M00045	K01468	belongs_2_module
M00045	K01479	belongs_2_module
M00045	K00603	belongs_2_module
M00045	K13990	belongs_2_module
M00045	K05603	belongs_2_module
M00045	K01458	belongs_2_module
M00046	K00207	belongs_2_module
M00046	K17722	belongs_2_module
M00046	K17723	belongs_2_module
M00046	K01464	belongs_2_module
M00046	K01431	belongs_2_module
M00046	K06016	belongs_2_module
M00047	K00613	belongs_2_module
M00047	K00542	belongs_2_module
M00047	K00933	belongs_2_module
M00048	K00764	belongs_2_module
M00048	K01945	belongs_2_module
M00048	K11787	belongs_2_module
M00048	K11788	belongs_2_module
M00048	K13713	belongs_2_module
M00048	K00601	belongs_2_module
M00048	K11175	belongs_2_module
M00048	K08289	belongs_2_module
M00048	K11787	belongs_2_module
M00048	K01492	belongs_2_module
M00048	K01952	belongs_2_module
M00048	K23269	belongs_2_module
M00048	K23264	belongs_2_module
M00048	K23265	belongs_2_module
M00048	K23270	belongs_2_module
M00048	K23265	belongs_2_module
M00048	K01933	belongs_2_module
M00048	K11787	belongs_2_module
M00048	K11788	belongs_2_module
M00048	K01587	belongs_2_module
M00048	K11808	belongs_2_module
M00048	K01589	belongs_2_module
M00048	K01588	belongs_2_module
M00048	K01923	belongs_2_module
M00048	K01587	belongs_2_module
M00048	K13713	belongs_2_module
M00048	K01756	belongs_2_module
M00048	K00602	belongs_2_module
M00048	K01492	belongs_2_module
M00048	K06863	belongs_2_module
M00048	K11176	belongs_2_module
M00049	K01939	belongs_2_module
M00049	K01756	belongs_2_module
M00049	K00939	belongs_2_module
M00049	K18532	belongs_2_module
M00049	K18533	belongs_2_module
M00049	K00944	belongs_2_module
M00049	K00940	belongs_2_module
M00049	K00873	belongs_2_module
M00049	K12406	belongs_2_module
M00050	K00088	belongs_2_module
M00050	K01951	belongs_2_module
M00050	K00942	belongs_2_module
M00050	K00940	belongs_2_module
M00050	K18533	belongs_2_module
M00050	K00873	belongs_2_module
M00050	K12406	belongs_2_module
M00051	K11540	belongs_2_module
M00051	K11541	belongs_2_module
M00051	K01465	belongs_2_module
M00051	K01954	belongs_2_module
M00051	K01955	belongs_2_module
M00051	K01956	belongs_2_module
M00051	K00609	belongs_2_module
M00051	K00610	belongs_2_module
M00051	K00608	belongs_2_module
M00051	K01465	belongs_2_module
M00051	K00226	belongs_2_module
M00051	K00254	belongs_2_module
M00051	K17828	belongs_2_module
M00051	K13421	belongs_2_module
M00051	K00762	belongs_2_module
M00051	K01591	belongs_2_module
M00052	K13800	belongs_2_module
M00052	K13809	belongs_2_module
M00052	K09903	belongs_2_module
M00052	K00940	belongs_2_module
M00052	K18533	belongs_2_module
M00052	K01937	belongs_2_module
M00053	K00524	belongs_2_module
M00053	K00525	belongs_2_module
M00053	K00526	belongs_2_module
M00053	K10807	belongs_2_module
M00053	K10808	belongs_2_module
M00053	K00940	belongs_2_module
M00053	K18533	belongs_2_module
M00053	K00527	belongs_2_module
M00053	K21636	belongs_2_module
M00053	K01494	belongs_2_module
M00053	K01520	belongs_2_module
M00053	K00560	belongs_2_module
M00053	K13998	belongs_2_module
M00053	K00943	belongs_2_module
M00053	K00940	belongs_2_module
M00055	K01001	belongs_2_module
M00055	K07432	belongs_2_module
M00055	K07441	belongs_2_module
M00055	K03842	belongs_2_module
M00055	K03843	belongs_2_module
M00055	K03844	belongs_2_module
M00055	K03845	belongs_2_module
M00055	K03846	belongs_2_module
M00055	K03847	belongs_2_module
M00055	K03846	belongs_2_module
M00055	K00729	belongs_2_module
M00055	K03848	belongs_2_module
M00055	K03849	belongs_2_module
M00055	K03850	belongs_2_module
M00056	K00710	belongs_2_module
M00056	K00731	belongs_2_module
M00056	K09653	belongs_2_module
M00056	K00727	belongs_2_module
M00056	K09662	belongs_2_module
M00056	K09663	belongs_2_module
M00056	K00739	belongs_2_module
M00057	K00771	belongs_2_module
M00057	K00733	belongs_2_module
M00057	K00734	belongs_2_module
M00057	K10158	belongs_2_module
M00058	K00746	belongs_2_module
M00058	K13499	belongs_2_module
M00058	K00747	belongs_2_module
M00058	K03419	belongs_2_module
M00059	K02369	belongs_2_module
M00059	K02370	belongs_2_module
M00059	K02366	belongs_2_module
M00059	K02367	belongs_2_module
M00059	K02368	belongs_2_module
M00059	K02370	belongs_2_module
M00059	K02576	belongs_2_module
M00059	K02577	belongs_2_module
M00059	K02578	belongs_2_module
M00059	K02579	belongs_2_module
M00059	K01793	belongs_2_module
M00060	K00677	belongs_2_module
M00060	K02535	belongs_2_module
M00060	K02536	belongs_2_module
M00060	K03269	belongs_2_module
M00060	K00748	belongs_2_module
M00060	K00912	belongs_2_module
M00060	K02527	belongs_2_module
M00060	K02517	belongs_2_module
M00060	K02560	belongs_2_module
M00061	K01812	belongs_2_module
M00061	K00040	belongs_2_module
