CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
map01100	M00064	belongs_2_pathway
map01100	M00065	belongs_2_pathway
map01100	M00066	belongs_2_pathway
map01100	M00137	belongs_2_pathway
map01100	M00138	belongs_2_pathway
map01100	M00140	belongs_2_pathway
map01100	M00141	belongs_2_pathway
map01100	M00055	belongs_2_pathway
map01100	M00056	belongs_2_pathway
map01100	M00057	belongs_2_pathway
map01100	M00058	belongs_2_pathway
map01100	M00059	belongs_2_pathway
map01100	M00338	belongs_2_pathway
map01100	M00345	belongs_2_pathway
map01100	M00037	belongs_2_pathway
map01100	M00038	belongs_2_pathway
map01100	M00039	belongs_2_pathway
map01100	M00042	belongs_2_pathway
map01100	M00044	belongs_2_pathway
map01100	M00045	belongs_2_pathway
map01100	M00047	belongs_2_pathway
map01100	M00371	belongs_2_pathway
map01100	M00374	belongs_2_pathway
map01100	M00010	belongs_2_pathway
map01100	M00011	belongs_2_pathway
map01100	M00012	belongs_2_pathway
map01100	M00002	belongs_2_pathway
map01100	M00003	belongs_2_pathway
map01100	M00004	belongs_2_pathway
map01100	M00005	belongs_2_pathway
map01100	M00433	belongs_2_pathway
map01100	M00006	belongs_2_pathway
map01100	M00001	belongs_2_pathway
map01100	M00372	belongs_2_pathway
map01100	M00418	belongs_2_pathway
map01100	M00114	belongs_2_pathway
map01100	M00115	belongs_2_pathway
map01100	M00116	belongs_2_pathway
map01100	M00117	belongs_2_pathway
map01100	M00118	belongs_2_pathway
map01100	M00119	belongs_2_pathway
map01100	M00375	belongs_2_pathway
map01100	M00377	belongs_2_pathway
map01100	M00415	belongs_2_pathway
map01100	M00525	belongs_2_pathway
map01100	M00007	belongs_2_pathway
map01100	M00008	belongs_2_pathway
map01100	M00009	belongs_2_pathway
map01100	M00369	belongs_2_pathway
map01100	M00102	belongs_2_pathway
map01100	M00103	belongs_2_pathway
map01100	M00104	belongs_2_pathway
map01100	M00106	belongs_2_pathway
map01100	M00013	belongs_2_pathway
map01100	M00014	belongs_2_pathway
map01100	M00015	belongs_2_pathway
map01100	M00016	belongs_2_pathway
map01100	M00017	belongs_2_pathway
map01100	M00018	belongs_2_pathway
map01100	M00120	belongs_2_pathway
map01100	M00373	belongs_2_pathway
map01100	M00378	belongs_2_pathway
map01100	M00121	belongs_2_pathway
map01100	M00122	belongs_2_pathway
map01100	M00123	belongs_2_pathway
map01100	M00124	belongs_2_pathway
map01100	M00376	belongs_2_pathway
map01100	M00672	belongs_2_pathway
map01100	M00674	belongs_2_pathway
