CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
M00031	3.5.1.130	belongs_2_module
M00031	3.5.1.132	belongs_2_module
M00032	1.5.1.8	belongs_2_module
M00032	1.5.1.9	belongs_2_module
M00032	1.2.1.31	belongs_2_module
M00032	1.2.1.8	belongs_2_module
M00032	1.2.1.3	belongs_2_module
M00032	2.6.1.7	belongs_2_module
M00032	2.6.1.39	belongs_2_module
M00032	1.2.4.2	belongs_2_module
M00032	2.3.1.61	belongs_2_module
M00032	1.8.1.4	belongs_2_module
M00032	1.3.8.6	belongs_2_module
M00032	4.2.1.17	belongs_2_module
M00032	1.1.1.35	belongs_2_module
M00032	5.3.3.8	belongs_2_module
M00032	1.1.1.211	belongs_2_module
M00033	2.7.2.4	belongs_2_module
M00033	1.2.1.11	belongs_2_module
M00033	2.6.1.76	belongs_2_module
M00033	2.3.1.178	belongs_2_module
M00033	4.2.1.108	belongs_2_module
M00034	2.5.1.6	belongs_2_module
M00034	4.1.1.50	belongs_2_module
M00034	2.5.1.16	belongs_2_module
M00034	3.2.2.9	belongs_2_module
M00034	3.2.2.16	belongs_2_module
M00034	2.7.1.100	belongs_2_module
M00034	2.4.2.28	belongs_2_module
M00034	5.3.1.23	belongs_2_module
M00034	4.2.1.109	belongs_2_module
M00034	3.1.3.77	belongs_2_module
M00034	5.3.2.5	belongs_2_module
M00034	3.1.3.87	belongs_2_module
M00034	1.13.11.53	belongs_2_module
M00034	1.13.11.54	belongs_2_module
M00034	2.6.1.5	belongs_2_module
M00034	2.6.1.117	belongs_2_module
M00034	2.6.1.57	belongs_2_module
M00034	2.6.1.39	belongs_2_module
M00034	2.6.1.27	belongs_2_module
M00035	2.5.1.6	belongs_2_module
M00035	2.1.1.37	belongs_2_module
M00035	3.3.1.1	belongs_2_module
M00035	4.2.1.22	belongs_2_module
M00035	2.5.1.47	belongs_2_module
M00035	2.5.1.65	belongs_2_module
M00036	2.6.1.42	belongs_2_module
M00036	1.2.4.4	belongs_2_module
M00036	2.3.1.168	belongs_2_module
M00036	1.8.1.4	belongs_2_module
M00036	1.3.8.4	belongs_2_module
M00036	1.3.8.7	belongs_2_module
M00036	6.4.1.4	belongs_2_module
M00036	4.2.1.18	belongs_2_module
M00036	4.1.3.4	belongs_2_module
M00037	1.14.16.4	belongs_2_module
M00037	4.1.1.28	belongs_2_module
M00037	4.1.1.105	belongs_2_module
M00037	2.3.1.87	belongs_2_module
M00037	2.1.1.4	belongs_2_module
M00038	1.13.11.11	belongs_2_module
M00038	1.13.11.52	belongs_2_module
M00038	3.5.1.9	belongs_2_module
M00038	1.14.13.9	belongs_2_module
M00038	3.7.1.3	belongs_2_module
M00038	1.13.11.6	belongs_2_module
M00038	4.1.1.45	belongs_2_module
M00038	1.2.1.32	belongs_2_module
M00038	1.2.1.85	belongs_2_module
M00039	4.3.1.24	belongs_2_module
M00039	4.3.1.25	belongs_2_module
M00039	1.14.14.91	belongs_2_module
M00039	6.2.1.12	belongs_2_module
M00039	2.3.1.133	belongs_2_module
M00039	1.14.14.96	belongs_2_module
M00039	2.1.1.104	belongs_2_module
M00039	1.2.1.44	belongs_2_module
M00039	2.1.1.68	belongs_2_module
M00039	1.1.1.195	belongs_2_module
M00040	2.6.1.57	belongs_2_module
M00040	2.6.1.1	belongs_2_module
M00040	2.6.1.78	belongs_2_module
M00040	2.6.1.79	belongs_2_module
M00040	1.3.1.43	belongs_2_module
M00040	1.3.1.12	belongs_2_module
M00040	2.5.1.19	belongs_2_module
M00040	1.3.1.78	belongs_2_module
M00042	1.14.18.1	belongs_2_module
M00042	1.14.16.2	belongs_2_module
M00042	4.1.1.25	belongs_2_module
M00042	4.1.1.28	belongs_2_module
M00042	4.1.1.105	belongs_2_module
M00042	1.14.17.1	belongs_2_module
M00042	2.1.1.28	belongs_2_module
M00043	1.11.1.8	belongs_2_module
M00044	2.6.1.5	belongs_2_module
M00044	2.6.1.57	belongs_2_module
M00044	2.6.1.39	belongs_2_module
M00044	2.6.1.27	belongs_2_module
M00044	1.4.3.2	belongs_2_module
M00044	1.13.11.27	belongs_2_module
M00044	1.13.11.5	belongs_2_module
M00044	5.2.1.2	belongs_2_module
M00044	3.7.1.2	belongs_2_module
M00045	4.3.1.3	belongs_2_module
M00045	4.2.1.49	belongs_2_module
M00045	3.5.2.7	belongs_2_module
M00045	3.5.3.8	belongs_2_module
M00045	2.1.2.5	belongs_2_module
M00045	6.3.3.2	belongs_2_module
M00045	4.3.1.4	belongs_2_module
M00045	3.5.3.13	belongs_2_module
M00045	3.5.1.68	belongs_2_module
M00046	1.3.1.2	belongs_2_module
M00046	1.3.1.1	belongs_2_module
M00046	3.5.2.2	belongs_2_module
M00046	3.5.1.6	belongs_2_module
M00046	3.5.1.87	belongs_2_module
M00047	2.1.4.1	belongs_2_module
M00047	2.1.1.2	belongs_2_module
M00047	2.7.3.2	belongs_2_module
M00048	2.4.2.14	belongs_2_module
M00048	6.3.4.13	belongs_2_module
M00048	2.1.2.2	belongs_2_module
M00048	6.3.3.1	belongs_2_module
M00048	6.3.2.6	belongs_2_module
M00048	2.1.2.3	belongs_2_module
M00048	6.3.5.3	belongs_2_module
M00048	3.5.1.2	belongs_2_module
M00048	4.1.1.21	belongs_2_module
M00048	6.3.4.18	belongs_2_module
M00048	5.4.99.18	belongs_2_module
M00048	4.3.2.2	belongs_2_module
M00048	3.5.4.10	belongs_2_module
M00048	6.3.4.23	belongs_2_module
M00049	6.3.4.4	belongs_2_module
M00049	4.3.2.2	belongs_2_module
M00049	2.7.4.3	belongs_2_module
M00049	2.7.4.6	belongs_2_module
M00049	2.7.4.10	belongs_2_module
M00049	2.7.1.40	belongs_2_module
M00050	1.1.1.205	belongs_2_module
M00050	6.3.5.2	belongs_2_module
M00050	2.7.4.8	belongs_2_module
M00050	2.7.4.6	belongs_2_module
M00050	2.7.4.3	belongs_2_module
M00050	2.7.1.40	belongs_2_module
M00051	6.3.5.5	belongs_2_module
M00051	2.1.3.2	belongs_2_module
M00051	3.5.2.3	belongs_2_module
M00051	1.3.98.1	belongs_2_module
M00051	1.3.5.2	belongs_2_module
M00051	1.3.1.14	belongs_2_module
M00051	2.4.2.10	belongs_2_module
M00051	4.1.1.23	belongs_2_module
M00052	2.7.4.14	belongs_2_module
M00052	2.7.4.22	belongs_2_module
M00052	2.7.4.6	belongs_2_module
M00052	2.7.4.3	belongs_2_module
M00052	6.3.4.2	belongs_2_module
M00053	1.17.4.1	belongs_2_module
M00053	2.7.4.6	belongs_2_module
M00053	2.7.4.3	belongs_2_module
M00053	1.17.4.2	belongs_2_module
M00053	1.1.98.6	belongs_2_module
M00053	3.5.4.13	belongs_2_module
M00053	3.6.1.23	belongs_2_module
M00053	2.1.1.45	belongs_2_module
M00053	1.5.1.3	belongs_2_module
M00053	2.7.4.9	belongs_2_module
M00055	2.7.8.15	belongs_2_module
M00055	2.4.1.141	belongs_2_module
M00055	2.4.1.142	belongs_2_module
M00055	2.4.1.132	belongs_2_module
M00055	2.4.1.257	belongs_2_module
M00055	2.4.1.131	belongs_2_module
M00055	2.4.1.258	belongs_2_module
M00055	2.4.1.259	belongs_2_module
M00055	2.4.1.261	belongs_2_module
M00055	2.4.1.260	belongs_2_module
M00055	2.4.1.117	belongs_2_module
M00055	2.4.1.267	belongs_2_module
M00055	2.4.1.265	belongs_2_module
M00055	2.4.1.256	belongs_2_module
M00056	2.4.1.41	belongs_2_module
M00056	2.4.1.122	belongs_2_module
M00056	2.4.1.102	belongs_2_module
M00056	2.4.1.147	belongs_2_module
M00057	2.4.2.26	belongs_2_module
M00057	2.4.1.133	belongs_2_module
M00057	2.4.1.134	belongs_2_module
M00057	2.4.1.135	belongs_2_module
M00058	2.4.1.174	belongs_2_module
M00058	2.4.1.175	belongs_2_module
M00058	2.4.1.226	belongs_2_module
M00059	2.4.1.223	belongs_2_module
