CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
map00030	R04780	belongs_2_pathway
rn00030	R04780	belongs_2_pathway
map00030	R05338	belongs_2_pathway
rn00030	R05338	belongs_2_pathway
map00030	R05605	belongs_2_pathway
rn00030	R05605	belongs_2_pathway
map00030	R06620	belongs_2_pathway
rn00030	R06620	belongs_2_pathway
map00030	R06836	belongs_2_pathway
rn00030	R06836	belongs_2_pathway
map00030	R06837	belongs_2_pathway
rn00030	R06837	belongs_2_pathway
map00030	R07147	belongs_2_pathway
rn00030	R07147	belongs_2_pathway
map00030	R08570	belongs_2_pathway
rn00030	R08570	belongs_2_pathway
map00030	R08571	belongs_2_pathway
rn00030	R08571	belongs_2_pathway
map00030	R08572	belongs_2_pathway
rn00030	R08572	belongs_2_pathway
map00030	R09084	belongs_2_pathway
rn00030	R09084	belongs_2_pathway
map00030	R09780	belongs_2_pathway
rn00030	R09780	belongs_2_pathway
map00030	R10221	belongs_2_pathway
rn00030	R10221	belongs_2_pathway
map00030	R10324	belongs_2_pathway
rn00030	R10324	belongs_2_pathway
map00030	R10407	belongs_2_pathway
rn00030	R10407	belongs_2_pathway
map00030	R10408	belongs_2_pathway
rn00030	R10408	belongs_2_pathway
map00030	R10615	belongs_2_pathway
rn00030	R10615	belongs_2_pathway
map00030	R10860	belongs_2_pathway
rn00030	R10860	belongs_2_pathway
map00030	R10907	belongs_2_pathway
rn00030	R10907	belongs_2_pathway
map00040	R00264	belongs_2_pathway
rn00040	R00264	belongs_2_pathway
map00040	R00286	belongs_2_pathway
rn00040	R00286	belongs_2_pathway
map00040	R00289	belongs_2_pathway
rn00040	R00289	belongs_2_pathway
map00040	R01381	belongs_2_pathway
rn00040	R01381	belongs_2_pathway
map00040	R01383	belongs_2_pathway
rn00040	R01383	belongs_2_pathway
map00040	R01429	belongs_2_pathway
rn00040	R01429	belongs_2_pathway
map00040	R01430	belongs_2_pathway
rn00040	R01430	belongs_2_pathway
map00040	R01431	belongs_2_pathway
rn00040	R01431	belongs_2_pathway
map00040	R01432	belongs_2_pathway
rn00040	R01432	belongs_2_pathway
map00040	R01476	belongs_2_pathway
rn00040	R01476	belongs_2_pathway
map00040	R01478	belongs_2_pathway
rn00040	R01478	belongs_2_pathway
map00040	R01481	belongs_2_pathway
rn00040	R01481	belongs_2_pathway
map00040	R01482	belongs_2_pathway
rn00040	R01482	belongs_2_pathway
map00040	R01524	belongs_2_pathway
rn00040	R01524	belongs_2_pathway
map00040	R01525	belongs_2_pathway
rn00040	R01525	belongs_2_pathway
map00040	R01526	belongs_2_pathway
rn00040	R01526	belongs_2_pathway
map00040	R01529	belongs_2_pathway
rn00040	R01529	belongs_2_pathway
map00040	R01540	belongs_2_pathway
rn00040	R01540	belongs_2_pathway
map00040	R01542	belongs_2_pathway
rn00040	R01542	belongs_2_pathway
map00040	R01639	belongs_2_pathway
rn00040	R01639	belongs_2_pathway
map00040	R01758	belongs_2_pathway
rn00040	R01758	belongs_2_pathway
map00040	R01759	belongs_2_pathway
rn00040	R01759	belongs_2_pathway
map00040	R01761	belongs_2_pathway
rn00040	R01761	belongs_2_pathway
map00040	R01782	belongs_2_pathway
rn00040	R01782	belongs_2_pathway
map00040	R01785	belongs_2_pathway
rn00040	R01785	belongs_2_pathway
map00040	R01892	belongs_2_pathway
rn00040	R01892	belongs_2_pathway
map00040	R01895	belongs_2_pathway
rn00040	R01895	belongs_2_pathway
map00040	R01896	belongs_2_pathway
rn00040	R01896	belongs_2_pathway
map00040	R01898	belongs_2_pathway
rn00040	R01898	belongs_2_pathway
map00040	R01901	belongs_2_pathway
rn00040	R01901	belongs_2_pathway
map00040	R01902	belongs_2_pathway
rn00040	R01902	belongs_2_pathway
map00040	R01903	belongs_2_pathway
rn00040	R01903	belongs_2_pathway
map00040	R01904	belongs_2_pathway
rn00040	R01904	belongs_2_pathway
map00040	R01905	belongs_2_pathway
rn00040	R01905	belongs_2_pathway
map00040	R01906	belongs_2_pathway
rn00040	R01906	belongs_2_pathway
map00040	R01982	belongs_2_pathway
rn00040	R01982	belongs_2_pathway
map00040	R01983	belongs_2_pathway
rn00040	R01983	belongs_2_pathway
map00040	R02360	belongs_2_pathway
rn00040	R02360	belongs_2_pathway
map00040	R02361	belongs_2_pathway
rn00040	R02361	belongs_2_pathway
map00040	R02362	belongs_2_pathway
rn00040	R02362	belongs_2_pathway
map00040	R02427	belongs_2_pathway
rn00040	R02427	belongs_2_pathway
map00040	R02429	belongs_2_pathway
rn00040	R02429	belongs_2_pathway
map00040	R02439	belongs_2_pathway
rn00040	R02439	belongs_2_pathway
map00040	R02441	belongs_2_pathway
rn00040	R02441	belongs_2_pathway
map00040	R02454	belongs_2_pathway
rn00040	R02454	belongs_2_pathway
map00040	R02555	belongs_2_pathway
rn00040	R02555	belongs_2_pathway
map00040	R02637	belongs_2_pathway
rn00040	R02637	belongs_2_pathway
map00040	R02639	belongs_2_pathway
rn00040	R02639	belongs_2_pathway
map00040	R02640	belongs_2_pathway
rn00040	R02640	belongs_2_pathway
map00040	R02921	belongs_2_pathway
rn00040	R02921	belongs_2_pathway
map00040	R03244	belongs_2_pathway
rn00040	R03244	belongs_2_pathway
map00040	R04382	belongs_2_pathway
rn00040	R04382	belongs_2_pathway
map00040	R04383	belongs_2_pathway
rn00040	R04383	belongs_2_pathway
map00040	R04515	belongs_2_pathway
rn00040	R04515	belongs_2_pathway
map00040	R04784	belongs_2_pathway
rn00040	R04784	belongs_2_pathway
map00040	R05604	belongs_2_pathway
rn00040	R05604	belongs_2_pathway
map00040	R05606	belongs_2_pathway
rn00040	R05606	belongs_2_pathway
map00040	R05831	belongs_2_pathway
rn00040	R05831	belongs_2_pathway
map00040	R05850	belongs_2_pathway
rn00040	R05850	belongs_2_pathway
map00040	R07125	belongs_2_pathway
rn00040	R07125	belongs_2_pathway
map00040	R07127	belongs_2_pathway
rn00040	R07127	belongs_2_pathway
map00040	R07134	belongs_2_pathway
rn00040	R07134	belongs_2_pathway
map00040	R07143	belongs_2_pathway
rn00040	R07143	belongs_2_pathway
map00040	R07144	belongs_2_pathway
rn00040	R07144	belongs_2_pathway
map00040	R07152	belongs_2_pathway
rn00040	R07152	belongs_2_pathway
map00040	R07413	belongs_2_pathway
rn00040	R07413	belongs_2_pathway
map00040	R07676	belongs_2_pathway
rn00040	R07676	belongs_2_pathway
map00040	R09186	belongs_2_pathway
rn00040	R09186	belongs_2_pathway
map00040	R09477	belongs_2_pathway
rn00040	R09477	belongs_2_pathway
map00040	R10532	belongs_2_pathway
rn00040	R10532	belongs_2_pathway
map00040	R10550	belongs_2_pathway
rn00040	R10550	belongs_2_pathway
map00040	R10563	belongs_2_pathway
rn00040	R10563	belongs_2_pathway
map00040	R10565	belongs_2_pathway
rn00040	R10565	belongs_2_pathway
map00040	R10848	belongs_2_pathway
rn00040	R10848	belongs_2_pathway
map00040	R11624	belongs_2_pathway
rn00040	R11624	belongs_2_pathway
map00040	R11768	belongs_2_pathway
rn00040	R11768	belongs_2_pathway
map00051	R00865	belongs_2_pathway
rn00051	R00865	belongs_2_pathway
map00051	R00866	belongs_2_pathway
rn00051	R00866	belongs_2_pathway
map00051	R00867	belongs_2_pathway
rn00051	R00867	belongs_2_pathway
map00051	R00868	belongs_2_pathway
rn00051	R00868	belongs_2_pathway
map00051	R00870	belongs_2_pathway
rn00051	R00870	belongs_2_pathway
map00051	R00872	belongs_2_pathway
rn00051	R00872	belongs_2_pathway
map00051	R00875	belongs_2_pathway
rn00051	R00875	belongs_2_pathway
map00051	R00877	belongs_2_pathway
rn00051	R00877	belongs_2_pathway
map00051	R00878	belongs_2_pathway
rn00051	R00878	belongs_2_pathway
map00051	R00879	belongs_2_pathway
rn00051	R00879	belongs_2_pathway
map00051	R00880	belongs_2_pathway
rn00051	R00880	belongs_2_pathway
map00051	R00881	belongs_2_pathway
rn00051	R00881	belongs_2_pathway
map00051	R00883	belongs_2_pathway
rn00051	R00883	belongs_2_pathway
map00051	R00885	belongs_2_pathway
rn00051	R00885	belongs_2_pathway
map00051	R00887	belongs_2_pathway
rn00051	R00887	belongs_2_pathway
map00051	R00888	belongs_2_pathway
rn00051	R00888	belongs_2_pathway
map00051	R00890	belongs_2_pathway
rn00051	R00890	belongs_2_pathway
map00051	R01015	belongs_2_pathway
rn00051	R01015	belongs_2_pathway
map00051	R01059	belongs_2_pathway
rn00051	R01059	belongs_2_pathway
map00051	R01070	belongs_2_pathway
rn00051	R01070	belongs_2_pathway
map00051	R01326	belongs_2_pathway
rn00051	R01326	belongs_2_pathway
map00051	R01332	belongs_2_pathway
rn00051	R01332	belongs_2_pathway
map00051	R01787	belongs_2_pathway
rn00051	R01787	belongs_2_pathway
map00051	R01818	belongs_2_pathway
rn00051	R01818	belongs_2_pathway
map00051	R01819	belongs_2_pathway
rn00051	R01819	belongs_2_pathway
map00051	R01951	belongs_2_pathway
rn00051	R01951	belongs_2_pathway
map00051	R02071	belongs_2_pathway
rn00051	R02071	belongs_2_pathway
map00051	R02073	belongs_2_pathway
rn00051	R02073	belongs_2_pathway
map00051	R02167	belongs_2_pathway
rn00051	R02167	belongs_2_pathway
map00051	R02261	belongs_2_pathway
rn00051	R02261	belongs_2_pathway
map00051	R02262	belongs_2_pathway
rn00051	R02262	belongs_2_pathway
map00051	R02263	belongs_2_pathway
rn00051	R02263	belongs_2_pathway
map00051	R02437	belongs_2_pathway
rn00051	R02437	belongs_2_pathway
map00051	R02438	belongs_2_pathway
rn00051	R02438	belongs_2_pathway
map00051	R02568	belongs_2_pathway
rn00051	R02568	belongs_2_pathway
map00051	R02630	belongs_2_pathway
rn00051	R02630	belongs_2_pathway
map00051	R02677	belongs_2_pathway
rn00051	R02677	belongs_2_pathway
map00051	R02703	belongs_2_pathway
rn00051	R02703	belongs_2_pathway
map00051	R02704	belongs_2_pathway
rn00051	R02704	belongs_2_pathway
map00051	R02730	belongs_2_pathway
rn00051	R02730	belongs_2_pathway
map00051	R02731	belongs_2_pathway
rn00051	R02731	belongs_2_pathway
map00051	R02732	belongs_2_pathway
rn00051	R02732	belongs_2_pathway
map00051	R02925	belongs_2_pathway
rn00051	R02925	belongs_2_pathway
map00051	R03014	belongs_2_pathway
rn00051	R03014	belongs_2_pathway
map00051	R03161	belongs_2_pathway
rn00051	R03161	belongs_2_pathway
map00051	R03163	belongs_2_pathway
rn00051	R03163	belongs_2_pathway
map00051	R03232	belongs_2_pathway
rn00051	R03232	belongs_2_pathway
map00051	R03234	belongs_2_pathway
rn00051	R03234	belongs_2_pathway
map00051	R03241	belongs_2_pathway
rn00051	R03241	belongs_2_pathway
map00051	R03396	belongs_2_pathway
rn00051	R03396	belongs_2_pathway
map00051	R03397	belongs_2_pathway
rn00051	R03397	belongs_2_pathway
map00051	R03398	belongs_2_pathway
rn00051	R03398	belongs_2_pathway
map00051	R03399	belongs_2_pathway
rn00051	R03399	belongs_2_pathway
map00051	R03576	belongs_2_pathway
rn00051	R03576	belongs_2_pathway
map00051	R03688	belongs_2_pathway
rn00051	R03688	belongs_2_pathway
map00051	R03706	belongs_2_pathway
rn00051	R03706	belongs_2_pathway
map00051	R03772	belongs_2_pathway
rn00051	R03772	belongs_2_pathway
map00051	R03774	belongs_2_pathway
rn00051	R03774	belongs_2_pathway
map00051	R03942	belongs_2_pathway
rn00051	R03942	belongs_2_pathway
map00051	R04076	belongs_2_pathway
rn00051	R04076	belongs_2_pathway
map00051	R04779	belongs_2_pathway
rn00051	R04779	belongs_2_pathway
map00051	R04780	belongs_2_pathway
rn00051	R04780	belongs_2_pathway
map00051	R05607	belongs_2_pathway
rn00051	R05607	belongs_2_pathway
map00051	R05692	belongs_2_pathway
rn00051	R05692	belongs_2_pathway
map00051	R05768	belongs_2_pathway
rn00051	R05768	belongs_2_pathway
map00051	R05790	belongs_2_pathway
rn00051	R05790	belongs_2_pathway
map00051	R05816	belongs_2_pathway
rn00051	R05816	belongs_2_pathway
map00051	R05820	belongs_2_pathway
rn00051	R05820	belongs_2_pathway
map00051	R07346	belongs_2_pathway
rn00051	R07346	belongs_2_pathway
map00051	R08692	belongs_2_pathway
rn00051	R08692	belongs_2_pathway
map00051	R08693	belongs_2_pathway
rn00051	R08693	belongs_2_pathway
map00051	R08926	belongs_2_pathway
rn00051	R08926	belongs_2_pathway
map00051	R09030	belongs_2_pathway
rn00051	R09030	belongs_2_pathway
map00051	R09031	belongs_2_pathway
rn00051	R09031	belongs_2_pathway
map00051	R09666	belongs_2_pathway
rn00051	R09666	belongs_2_pathway
map00051	R10689	belongs_2_pathway
rn00051	R10689	belongs_2_pathway
map00051	R10690	belongs_2_pathway
rn00051	R10690	belongs_2_pathway
map00051	R10691	belongs_2_pathway
rn00051	R10691	belongs_2_pathway
map00051	R10788	belongs_2_pathway
rn00051	R10788	belongs_2_pathway
map00051	R10995	belongs_2_pathway
rn00051	R10995	belongs_2_pathway
map00051	R11339	belongs_2_pathway
rn00051	R11339	belongs_2_pathway
map00051	R11620	belongs_2_pathway
rn00051	R11620	belongs_2_pathway
map00052	R00289	belongs_2_pathway
rn00052	R00289	belongs_2_pathway
map00052	R00291	belongs_2_pathway
rn00052	R00291	belongs_2_pathway
map00052	R00502	belongs_2_pathway
rn00052	R00502	belongs_2_pathway
map00052	R00503	belongs_2_pathway
rn00052	R00503	belongs_2_pathway
map00052	R00505	belongs_2_pathway
rn00052	R00505	belongs_2_pathway
map00052	R00506	belongs_2_pathway
rn00052	R00506	belongs_2_pathway
map00052	R00801	belongs_2_pathway
rn00052	R00801	belongs_2_pathway
map00052	R00955	belongs_2_pathway
rn00052	R00955	belongs_2_pathway
map00052	R00959	belongs_2_pathway
rn00052	R00959	belongs_2_pathway
map00052	R01064	belongs_2_pathway
rn00052	R01064	belongs_2_pathway
map00052	R01069	belongs_2_pathway
rn00052	R01069	belongs_2_pathway
map00052	R01092	belongs_2_pathway
rn00052	R01092	belongs_2_pathway
map00052	R01093	belongs_2_pathway
rn00052	R01093	belongs_2_pathway
map00052	R01094	belongs_2_pathway
rn00052	R01094	belongs_2_pathway
map00052	R01095	belongs_2_pathway
rn00052	R01095	belongs_2_pathway
map00052	R01096	belongs_2_pathway
rn00052	R01096	belongs_2_pathway
map00052	R01097	belongs_2_pathway
rn00052	R01097	belongs_2_pathway
map00052	R01098	belongs_2_pathway
rn00052	R01098	belongs_2_pathway
map00052	R01101	belongs_2_pathway
rn00052	R01101	belongs_2_pathway
map00052	R01103	belongs_2_pathway
rn00052	R01103	belongs_2_pathway
map00052	R01104	belongs_2_pathway
rn00052	R01104	belongs_2_pathway
map00052	R01105	belongs_2_pathway
rn00052	R01105	belongs_2_pathway
map00052	R01192	belongs_2_pathway
rn00052	R01192	belongs_2_pathway
map00052	R01194	belongs_2_pathway
rn00052	R01194	belongs_2_pathway
map00052	R01329	belongs_2_pathway
rn00052	R01329	belongs_2_pathway
map00052	R01678	belongs_2_pathway
rn00052	R01678	belongs_2_pathway
map00052	R01786	belongs_2_pathway
rn00052	R01786	belongs_2_pathway
map00052	R01788	belongs_2_pathway
rn00052	R01788	belongs_2_pathway
map00052	R02410	belongs_2_pathway
rn00052	R02410	belongs_2_pathway
map00052	R02411	belongs_2_pathway
rn00052	R02411	belongs_2_pathway
map00052	R02926	belongs_2_pathway
rn00052	R02926	belongs_2_pathway
map00052	R02927	belongs_2_pathway
rn00052	R02927	belongs_2_pathway
