CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
M00107	C00187	belongs_2_module
M00107	C05500	belongs_2_module
M00107	C05501	belongs_2_module
M00107	C05502	belongs_2_module
M00107	C01953	belongs_2_module
M00107	C00410	belongs_2_module
M00108	C00410	belongs_2_module
M00108	C03205	belongs_2_module
M00108	C02140	belongs_2_module
M00108	C01124	belongs_2_module
M00108	C01780	belongs_2_module
M00109	C00410	belongs_2_module
M00109	C01176	belongs_2_module
M00109	C05488	belongs_2_module
M00109	C00735	belongs_2_module
M00109	C00762	belongs_2_module
M00110	C01953	belongs_2_module
M00110	C05138	belongs_2_module
M00110	C01227	belongs_2_module
M00110	C00280	belongs_2_module
M00110	C05290	belongs_2_module
M00110	C05297	belongs_2_module
M00110	C00468	belongs_2_module
M00112	C05427	belongs_2_module
M00112	C00544	belongs_2_module
M00112	C15882	belongs_2_module
M00112	C15883	belongs_2_module
M00112	C02483	belongs_2_module
M00112	C02477	belongs_2_module
M00112	C14151	belongs_2_module
M00112	C14152	belongs_2_module
M00112	C00353	belongs_2_module
M00112	C20737	belongs_2_module
M00112	C20738	belongs_2_module
M00112	C14155	belongs_2_module
M00112	C14153	belongs_2_module
M00112	C14156	belongs_2_module
M00112	C14154	belongs_2_module
M00113	C06427	belongs_2_module
M00113	C04785	belongs_2_module
M00113	C04672	belongs_2_module
M00113	C01226	belongs_2_module
M00113	C04780	belongs_2_module
M00113	C16327	belongs_2_module
M00113	C16328	belongs_2_module
M00113	C16330	belongs_2_module
M00113	C16331	belongs_2_module
M00113	C16332	belongs_2_module
M00113	C16334	belongs_2_module
M00113	C16335	belongs_2_module
M00113	C16336	belongs_2_module
M00113	C16338	belongs_2_module
M00113	C16339	belongs_2_module
M00113	C16317	belongs_2_module
M00113	C08491	belongs_2_module
M00114	C00668	belongs_2_module
M00114	C05345	belongs_2_module
M00114	C00275	belongs_2_module
M00114	C00636	belongs_2_module
M00114	C00096	belongs_2_module
M00114	C02280	belongs_2_module
M00114	C15926	belongs_2_module
M00114	C01825	belongs_2_module
M00114	C01115	belongs_2_module
M00114	C00072	belongs_2_module
M00115	C00049	belongs_2_module
M00115	C05840	belongs_2_module
M00115	C03722	belongs_2_module
M00115	C01185	belongs_2_module
M00115	C00857	belongs_2_module
M00115	C00003	belongs_2_module
M00116	C00251	belongs_2_module
M00116	C00885	belongs_2_module
M00116	C16519	belongs_2_module
M00116	C05817	belongs_2_module
M00116	C02730	belongs_2_module
M00116	C03160	belongs_2_module
M00116	C15547	belongs_2_module
M00116	C03657	belongs_2_module
M00116	C05847	belongs_2_module
M00116	C19847	belongs_2_module
M00116	C05819	belongs_2_module
M00117	C00251	belongs_2_module
M00117	C00156	belongs_2_module
M00117	C05848	belongs_2_module
M00117	C05807	belongs_2_module
M00117	C17551	belongs_2_module
M00117	C17552	belongs_2_module
M00117	C17560	belongs_2_module
M00117	C17561	belongs_2_module
M00117	C17562	belongs_2_module
M00117	C00399	belongs_2_module
M00118	C00025	belongs_2_module
M00118	C00669	belongs_2_module
M00118	C00051	belongs_2_module
M00119	C00183	belongs_2_module
M00119	C00141	belongs_2_module
M00119	C00966	belongs_2_module
M00119	C00522	belongs_2_module
M00119	C00049	belongs_2_module
M00119	C00099	belongs_2_module
M00119	C00864	belongs_2_module
M00120	C00864	belongs_2_module
M00120	C03492	belongs_2_module
M00120	C04352	belongs_2_module
M00120	C01134	belongs_2_module
M00120	C00882	belongs_2_module
M00120	C00010	belongs_2_module
M00121	C00025	belongs_2_module
M00121	C02987	belongs_2_module
M00121	C03741	belongs_2_module
M00121	C00430	belongs_2_module
M00121	C00931	belongs_2_module
M00121	C01024	belongs_2_module
M00121	C01051	belongs_2_module
M00121	C03263	belongs_2_module
M00121	C01079	belongs_2_module
M00121	C02191	belongs_2_module
M00121	C00032	belongs_2_module
M00122	C06505	belongs_2_module
M00122	C06506	belongs_2_module
M00122	C06507	belongs_2_module
M00122	C06508	belongs_2_module
M00122	C06509	belongs_2_module
M00122	C06510	belongs_2_module
M00122	C03114	belongs_2_module
M00122	C04778	belongs_2_module
M00122	C05775	belongs_2_module
M00122	C00194	belongs_2_module
M00123	C19845	belongs_2_module
M00123	C01092	belongs_2_module
M00123	C01063	belongs_2_module
M00123	C01037	belongs_2_module
M00123	C01909	belongs_2_module
M00123	C00120	belongs_2_module
M00124	C00279	belongs_2_module
M00124	C03393	belongs_2_module
M00124	C06054	belongs_2_module
M00124	C06055	belongs_2_module
M00124	C07335	belongs_2_module
M00124	C11638	belongs_2_module
M00124	C00627	belongs_2_module
M00124	C00018	belongs_2_module
M00125	C00044	belongs_2_module
M00125	C01304	belongs_2_module
M00125	C01268	belongs_2_module
M00125	C04454	belongs_2_module
M00125	C04732	belongs_2_module
M00125	C00199	belongs_2_module
M00125	C15556	belongs_2_module
M00125	C04332	belongs_2_module
M00125	C00255	belongs_2_module
M00125	C00061	belongs_2_module
M00125	C00016	belongs_2_module
M00126	C00044	belongs_2_module
M00126	C05922	belongs_2_module
M00126	C05923	belongs_2_module
M00126	C06148	belongs_2_module
M00126	C04895	belongs_2_module
M00126	C04874	belongs_2_module
M00126	C05925	belongs_2_module
M00126	C01300	belongs_2_module
M00126	C04807	belongs_2_module
M00126	C00921	belongs_2_module
M00126	C00415	belongs_2_module
M00126	C00101	belongs_2_module
M00127	C15810	belongs_2_module
M00127	C15813	belongs_2_module
M00127	C15814	belongs_2_module
M00127	C00082	belongs_2_module
M00127	C15809	belongs_2_module
M00127	C11437	belongs_2_module
M00127	C20246	belongs_2_module
M00127	C20247	belongs_2_module
M00127	C03373	belongs_2_module
M00127	C04556	belongs_2_module
M00127	C04752	belongs_2_module
M00127	C01081	belongs_2_module
M00127	C00068	belongs_2_module
M00128	C00156	belongs_2_module
M00128	C05848	belongs_2_module
M00128	C17554	belongs_2_module
M00128	C17559	belongs_2_module
M00128	C17552	belongs_2_module
M00128	C17560	belongs_2_module
M00128	C17561	belongs_2_module
M00128	C17562	belongs_2_module
M00128	C00399	belongs_2_module
M00129	C00103	belongs_2_module
M00129	C00029	belongs_2_module
M00129	C00167	belongs_2_module
M00129	C03033	belongs_2_module
M00129	C00191	belongs_2_module
M00129	C00800	belongs_2_module
M00129	C01040	belongs_2_module
M00129	C03289	belongs_2_module
M00129	C00072	belongs_2_module
M00130	C01194	belongs_2_module
M00130	C01277	belongs_2_module
M00130	C04637	belongs_2_module
M00130	C01245	belongs_2_module
M00130	C01272	belongs_2_module
M00131	C01272	belongs_2_module
M00131	C01243	belongs_2_module
M00131	C04063	belongs_2_module
M00131	C04006	belongs_2_module
